Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
PSTPOL_D,Pesticides - Organochlorine Pesticides - Pooled Samples,organochlorine pesticide measurement,http://www.ebi.ac.uk/efo/EFO_0007960,0.6885267191693902,EFO
SSSAL_D,Salmonella & Campylobacter Antibodies (Surplus),campylobacteriosis,http://www.ebi.ac.uk/efo/EFO_0007190,0.5502961208862289,EFO
AMDGYD_D,Acrylamide & Glycidamide,amide,http://www.ebi.ac.uk/efo/EFO_0004417,0.6145441981054743,EFO
VID_D,Vitamin D,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,0.8335984900037432,EFO
HPVSER_D,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",human papilloma virus infection,http://www.ebi.ac.uk/efo/EFO_0001668,0.5263917219223423,EFO
HPVSWR_D,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array,human papilloma virus infection,http://www.ebi.ac.uk/efo/EFO_0001668,0.43558851125003545,EFO
ACQ_D,Acculturation,duration,http://www.ebi.ac.uk/efo/EFO_0000433,0.41872423608478987,EFO
ALQ_D,Alcohol Use,alcohol use disorder measurement,http://www.ebi.ac.uk/efo/EFO_0009458,0.7757969479687956,EFO
AGQ_D,Allergy,allergy measurement,http://www.ebi.ac.uk/efo/EFO_0007008,0.8035833864326525,EFO
BHQ_D,Bowel Health,intestinal cancer,http://www.ebi.ac.uk/efo/EFO_0007330,0.6924263756765764,EFO
BPQ_D,Blood Pressure & Cholesterol,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.7231629210276457,EFO
CDQ_D,Cardiovascular Health,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.8187693349712178,EFO
HSQ_D,Current Health Status,recurrent,http://www.ebi.ac.uk/efo/EFO_0010246,0.4761579577953346,EFO
DPQ_D,Mental Health - Depression Screener,unipolar depression,http://www.ebi.ac.uk/efo/EFO_0003761,0.6078923289336763,EFO
DEQ_D,Dermatology,dermatological toxicity,http://www.ebi.ac.uk/efo/EFO_0011048,0.569572828287819,EFO
DBQ_D,Diet Behavior & Nutrition,nutritional disorder,http://www.ebi.ac.uk/efo/EFO_0001069,0.6115831961644744,EFO
AUQ_D,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
DIQ_D,Diabetes,diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,0.9914455200362109,EFO
DUQ_D,Drug Use,drug dependence,http://www.ebi.ac.uk/efo/EFO_0003890,0.9367452788603701,EFO
ECQ_D,Early Childhood,myoclonic epilepsy,http://www.ebi.ac.uk/efo/EFO_1001900,0.689495154924025,EFO
HIQ_D,Health Insurance,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.45808691809717483,EFO
HCQ_D,Hepatitis C Follow Up,follow-up,http://www.ebi.ac.uk/efo/EFO_0009642,0.7512066892277675,EFO
HOQ_D,Housing Characteristics,disease characteristic,http://www.ebi.ac.uk/efo/EFO_0009813,0.6894291325946909,EFO
IMQ_D,Immunization,vaccination,http://www.ebi.ac.uk/efo/EFO_0004292,0.8791161514752072,EFO
KIQ_U_D,Kidney Conditions - Urology,pyelonephritis,http://www.ebi.ac.uk/efo/EFO_1001141,0.5644998257327926,EFO
MCQ_D,Medical Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.9157274918903107,EFO
OHQ_D,Oral Health,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.6667812829795761,EFO
OSQ_D,Osteoporosis,osteoporosis,http://www.ebi.ac.uk/efo/EFO_0003882,0.9832195452099269,EFO
PUQMEC_D,Pesticide Use,pesticide exposure measurement,http://www.ebi.ac.uk/efo/EFO_0007840,0.536239465669108,EFO
PAQ_D,Physical Activity,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.9889591720660851,EFO
PAQIAF_D,Physical Activity - Individual Activities,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.811806317032815,EFO
PFQ_D,Physical Functioning,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.4987951128290037,EFO
RXQ_RX_D,Prescription Medications,medical procedure,http://www.ebi.ac.uk/efo/EFO_0002571,0.5427718771964376,EFO
KIQ_P_D,Prostate Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5932611456546825,EFO
PSQ_D,Prostate Specific Antigen Follow-up,prostate specific antigen measurement,http://www.ebi.ac.uk/efo/EFO_0004624,0.7607156970351503,EFO
RHQ_D,Reproductive Health,reproductive system disease,http://www.ebi.ac.uk/efo/EFO_0000512,0.7963861457684934,EFO
RDQ_D,Respiratory Health,respiratory system disease,http://www.ebi.ac.uk/efo/EFO_0000684,0.7788473353830393,EFO
SXQ_D,Sexual Behavior,sexual behavior,http://www.ebi.ac.uk/efo/EFO_0010141,0.9903470941542705,EFO
SLQ_D,Sleep Disorders,Sleep Disorder,http://www.ebi.ac.uk/efo/EFO_0008568,0.9729289688534662,EFO
SMQ_D,Smoking - Cigarette Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.947774173174873,EFO
SMQFAM_D,Smoking - Household Smokers,smoking behavior,http://www.ebi.ac.uk/efo/EFO_0004318,0.6842760397534184,EFO
SMQRTU_D,Smoking - Recent Tobacco Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.8115103511015094,EFO
SSQ_D,Social Support,social desirability,http://www.ebi.ac.uk/efo/EFO_0004366,0.5761393430438447,EFO
VIQ_D,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
WHQMEC_D,Weight History - Youth,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.5765135391911358,EFO
WHQ_D,Weight History,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.7017427291741252,EFO
OCQ_D,Occupation,occupational dermatitis,http://www.ebi.ac.uk/efo/EFO_1000744,0.7654281365847773,EFO
DEMO_E,Demographic Variables & Sample Weights,dermatographia,http://www.ebi.ac.uk/efo/EFO_1000685,0.4023260848319011,EFO
DS1IDS_E,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5053529953588205,EFO
DS2IDS_E,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.519530215056072,EFO
DSQIDS_E,Dietary Supplement Use 30 Day - Individual Dietary Supplements,response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5435801819274722,EFO
DSQTOT_E,Dietary Supplement Use 30-Day - Total Dietary Supplements,response to dietary potassium supplementation,http://www.ebi.ac.uk/efo/EFO_0005403,0.5927320893341078,EFO
DS1TOT_E,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",response to dietary potassium supplementation,http://www.ebi.ac.uk/efo/EFO_0005403,0.5478370763050732,EFO
DS2TOT_E,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5520733724182244,EFO
DR1IFF_E,"Dietary Interview - Individual Foods, First Day",individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.49334786228742544,EFO
DR2IFF_E,"Dietary Interview - Individual Foods, Second Day",individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.4974667660957911,EFO
DR1TOT_E,"Dietary Interview - Total Nutrient Intakes, First Day",total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.40629867569990363,EFO
DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.409034178854874,EFO
DRXMCD_E,Dietary Interview Technical Support File - Modification Codes,genetic modification,http://www.ebi.ac.uk/efo/EFO_0000510,0.41775956016514687,EFO
VIX_E,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
BPX_E,Blood Pressure,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.9812440874432382,EFO
OPXFDT_E,Ophthalmology - Frequency Doubling Technology,technology type,http://www.ebi.ac.uk/efo/EFO_0005521,0.5167722641885257,EFO
OHX_E,Oral Health,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.6667812829795761,EFO
DXXFEM_E,Dual Energy X-ray Absorptiometry - Femur,femoral cancer,http://www.ebi.ac.uk/efo/EFO_0007270,0.42809645526540546,EFO
BMX_E,Body Measures,body weights and measures,http://www.ebi.ac.uk/efo/EFO_0004324,0.9242664145340951,EFO
AUX_E,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
AUXTYM_E,Audiometry - Tympanometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.5796038397982239,EFO
ENX_E,Exhaled Nitric Oxide,nitric oxide exhalation measurement,http://www.ebi.ac.uk/efo/EFO_0005536,0.8802048256482516,EFO
SPX_E,Spirometry - Pre and Post-Bronchodilator,bronchodilation,http://www.ebi.ac.uk/efo/EFO_0009837,0.6600926712694847,EFO
SPXRAW_E,Spirometry - Raw Curve Data,data curator,http://www.ebi.ac.uk/efo/EFO_0009737,0.4588703303728884,EFO
AUXAR_E,Audiometry - Acoustic Reflex,schwannoma,http://www.ebi.ac.uk/efo/EFO_0000693,0.4822107759825906,EFO
OPXRET_E,Ophthalmology - Retinal Imaging,disease of orbital region,http://www.ebi.ac.uk/efo/EFO_0009664,0.5544191765603234,EFO
DXXSPN_E,Dual Energy X-ray Absorptiometry - Spine,renal tubular transport disease,http://www.ebi.ac.uk/efo/EFO_1000647,0.41503732013167416,EFO
HEPC_E,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.48484261043207777,EFO
HEPA_E,Hepatitis A Antibody,hepatitis A virus infection,http://www.ebi.ac.uk/efo/EFO_0007305,0.7638785184760557,EFO
HEPBD_E,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",Anti-hepatitis B virus surface antigen IgG measurement,http://www.ebi.ac.uk/efo/EFO_0009358,0.6159622436284211,EFO
HEPB_S_E,Hepatitis B Surface Antibody,Hepatitis B virus surface antigen seropositivity,http://www.ebi.ac.uk/efo/EFO_0009345,0.6177918080485328,EFO
CRP_E,C-Reactive Protein (CRP),C-reactive protein measurement,http://www.ebi.ac.uk/efo/EFO_0004458,0.5840233855023256,EFO
PSA_E,Prostate Specific Antigen (PSA),prostate specific antigen measurement,http://www.ebi.ac.uk/efo/EFO_0004624,0.8164199029488014,EFO
CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,Blood Cell Count with Differential,http://www.ebi.ac.uk/efo/EFO_0009234,0.7756983949507221,EFO
GLU_E,Plasma Fasting Glucose & Insulin,fasting blood glucose measurement,http://www.ebi.ac.uk/efo/EFO_0004465,0.8483945484076272,EFO
GHB_E,Glycohemoglobin,Hemoglobin B Measurement,http://www.ebi.ac.uk/efo/EFO_0009213,0.7089167407546244,EFO
FASTQX_E,Fasting Questionnaire,TEMPS-A questionnaire,http://www.ebi.ac.uk/efo/EFO_0004783,0.6185177124758012,EFO
UCPREG_E,Pregnancy Test - Urine,pregnancy test,http://www.ebi.ac.uk/efo/EFO_0009643,0.923538395699167,EFO
THYROD_E,Thyroid Profile,thyroid neoplasm,http://www.ebi.ac.uk/efo/EFO_0003841,0.7662496448698635,EFO
FERTIN_E,Ferritin,ferritin measurement,http://www.ebi.ac.uk/efo/EFO_0004459,0.8229124156903095,EFO
TFR_E,Transferrin Receptor,soluble transferrin receptor measurement,http://www.ebi.ac.uk/efo/EFO_0004460,0.7492709404620006,EFO
UHG_E,Mercury: Inorganic - Urine,inorganic ion measurement,http://www.ebi.ac.uk/efo/EFO_0010243,0.5309216968958456,EFO
UIO_E,Iodine - Urine,response to radioiodine,http://www.ebi.ac.uk/efo/EFO_0009962,0.48171603969127214,EFO
UAS_E,Arsenics - Total & Speciated - Urine,urinary arsenic measurement,http://www.ebi.ac.uk/efo/EFO_0004880,0.45897046498158045,EFO
PbCd_E,"Cadmium, Lead, & Total Mercury - Blood",blood cadmium measurement,http://www.ebi.ac.uk/efo/EFO_0007576,0.6370893413519663,EFO
ALB_CR_E,Albumin & Creatinine - Urine,urinary albumin to creatinine ratio,http://www.ebi.ac.uk/efo/EFO_0007778,0.8425326918194066,EFO
BIOPRO_E,Standard Biochemistry Profile,Profiler,http://www.ebi.ac.uk/efo/EFO_0008870,0.41595190713155406,EFO
HIV_E,HIV Antibody Test,antibody,http://www.ebi.ac.uk/efo/EFO_0000264,0.6392001157038939,EFO
TCHOL_E,Cholesterol - Total,total cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0004574,0.8790624454495449,EFO
TRIGLY_E,Cholesterol - LDL & Triglycerides,low density lipoprotein triglyceride measurement,http://www.ebi.ac.uk/efo/EFO_0009946,0.7128472804075959,EFO
OGTT_E,Oral Glucose Tolerance Test,glucose tolerance test,http://www.ebi.ac.uk/efo/EFO_0004307,0.931991293276915,EFO
HDL_E,Cholesterol - HDL,HDL cholesterol change measurement,http://www.ebi.ac.uk/efo/EFO_0007805,0.8122632670745059,EFO
COTNAL_E,Cotinine - Serum & Total NNAL - Urine,cotinine measurement,http://www.ebi.ac.uk/efo/EFO_0007813,0.5089881908916433,EFO
ApoB_E,Apolipoprotein B,apolipoprotein B measurement,http://www.ebi.ac.uk/efo/EFO_0004615,0.8980429659640808,EFO
HSV_E,Herpes Simplex Virus Type-1 & Type-2,HSV1 seropositivity,http://www.ebi.ac.uk/efo/EFO_0007050,0.6641605574409222,EFO
EPH_E,Environmental Phenols,environmental factor,http://www.ebi.ac.uk/efo/EFO_0000469,0.667333853993713,EFO
PP_E,Pesticides - Environmental - Urine,environmental factor,http://www.ebi.ac.uk/efo/EFO_0000469,0.6724203978399435,EFO
PHTHTE_E,Phthalates - Urine,aphthous ulcer,http://www.ebi.ac.uk/efo/EFO_0003938,0.40507282672360856,EFO
HPVSWR_E,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array,human papilloma virus infection,http://www.ebi.ac.uk/efo/EFO_0001668,0.43558851125003545,EFO
UPP_E,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",pesticide exposure measurement,http://www.ebi.ac.uk/efo/EFO_0007840,0.4462537722515034,EFO
CHLMDA_E,Chlamydia & Gonorrhea - Urine,Chlamydia trachomatis infectious disease,http://www.ebi.ac.uk/efo/EFO_0007205,0.6285313097625621,EFO
SSUSG_E,Urine Specific Gravity Measurement (Surplus),urine specific gravity measurement,http://www.ebi.ac.uk/efo/EFO_0010135,0.8942984801008522,EFO
FOLATE_E,Folate - RBC & Serum,red blood cell folate measurement,http://www.ebi.ac.uk/efo/EFO_0009703,0.8550512305411724,EFO
SSEBV_E,Epstein-Barr Virus (VCA IgG) - Serum (Surplus),Epstein-Barr virus infection,http://www.ebi.ac.uk/efo/EFO_0000769,0.6632104444517338,EFO
OPD_E,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,phosphate measurement,http://www.ebi.ac.uk/efo/EFO_0010968,0.600518186775463,EFO
PHYTO_E,Phytoestrogens - Urine,estrogen measurement,http://www.ebi.ac.uk/efo/EFO_0011007,0.4844291045900786,EFO
FOLFMS_E,Folate Forms - Individual - Serum,individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.5394413380011656,EFO
IHg_E,Mercury: Inorganic - Blood,blood mercury measurement,http://www.ebi.ac.uk/efo/EFO_0007580,0.661592200040763,EFO
PCBPOL_E,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,polychlorinated biphenyls measurement,http://www.ebi.ac.uk/efo/EFO_0007042,0.7738753138876011,EFO
PSTPOL_E,Pesticides - Organochlorine Pesticides - Pooled Samples,organochlorine pesticide measurement,http://www.ebi.ac.uk/efo/EFO_0007960,0.6885267191693902,EFO
HPVSER_E,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",human papilloma virus infection,http://www.ebi.ac.uk/efo/EFO_0001668,0.5263917219223423,EFO
DOXPOL_E,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",polychlorinated biphenyls measurement,http://www.ebi.ac.uk/efo/EFO_0007042,0.5362793498306603,EFO
VIT_B6_E,Vitamin B6,vitamin B6 measurement,http://www.ebi.ac.uk/efo/EFO_0004621,0.8777108836858404,EFO
CARB_E,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,organophosphate poisoning,http://www.ebi.ac.uk/efo/EFO_0010581,0.5001870136113555,EFO
DEET_E,DEET and Metabolites,metabolite,http://www.ebi.ac.uk/efo/EFO_0004727,0.6609601053404701,EFO
UAM_E,Atrazine and Metabolites,metabolite,http://www.ebi.ac.uk/efo/EFO_0004727,0.5167474496685333,EFO
VID_E,Vitamin D,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,0.8335984900037432,EFO
ALQ_E,Alcohol Use,alcohol use disorder measurement,http://www.ebi.ac.uk/efo/EFO_0009458,0.7757969479687956,EFO
BHQ_E,Bowel Health,intestinal cancer,http://www.ebi.ac.uk/efo/EFO_0007330,0.6924263756765764,EFO
BPQ_E,Blood Pressure & Cholesterol,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.7231629210276457,EFO
CDQ_E,Cardiovascular Health,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.8187693349712178,EFO
ECQ_E,Early Childhood,myoclonic epilepsy,http://www.ebi.ac.uk/efo/EFO_1001900,0.689495154924025,EFO
HSQ_E,Current Health Status,recurrent,http://www.ebi.ac.uk/efo/EFO_0010246,0.4761579577953346,EFO
IMQ_E,Immunization,vaccination,http://www.ebi.ac.uk/efo/EFO_0004292,0.8791161514752072,EFO
KIQ_P_E,Prostate Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5932611456546825,EFO
KIQ_U_E,Kidney Conditions - Urology,pyelonephritis,http://www.ebi.ac.uk/efo/EFO_1001141,0.5644998257327926,EFO
MCQ_E,Medical Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.9157274918903107,EFO
OHQ_E,Oral Health,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.6667812829795761,EFO
PAQ_E,Physical Activity,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.9889591720660851,EFO
PFQ_E,Physical Functioning,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.4987951128290037,EFO
PUQMEC_E,Pesticide Use,pesticide exposure measurement,http://www.ebi.ac.uk/efo/EFO_0007840,0.536239465669108,EFO
SMQFAM_E,Smoking - Household Smokers,smoking behavior,http://www.ebi.ac.uk/efo/EFO_0004318,0.6842760397534184,EFO
SMQRTU_E,Smoking - Recent Tobacco Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.8115103511015094,EFO
SSQ_E,Social Support,social desirability,http://www.ebi.ac.uk/efo/EFO_0004366,0.5761393430438447,EFO
VIQ_E,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
WHQ_E,Weight History,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.7017427291741252,EFO
WHQMEC_E,Weight History - Youth,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.5765135391911358,EFO
HIQ_E,Health Insurance,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.45808691809717483,EFO
OSQ_E,Osteoporosis,osteoporosis,http://www.ebi.ac.uk/efo/EFO_0003882,0.9832195452099269,EFO
AUQ_E,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
RDQ_E,Respiratory Health,respiratory system disease,http://www.ebi.ac.uk/efo/EFO_0000684,0.7788473353830393,EFO
SXQ_E,Sexual Behavior,sexual behavior,http://www.ebi.ac.uk/efo/EFO_0010141,0.9903470941542705,EFO
DIQ_E,Diabetes,diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,0.9914455200362109,EFO
SMQ_E,Smoking - Cigarette Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.947774173174873,EFO
SLQ_E,Sleep Disorders,Sleep Disorder,http://www.ebi.ac.uk/efo/EFO_0008568,0.9729289688534662,EFO
ACQ_E,Acculturation,duration,http://www.ebi.ac.uk/efo/EFO_0000433,0.41872423608478987,EFO
DPQ_E,Mental Health - Depression Screener,unipolar depression,http://www.ebi.ac.uk/efo/EFO_0003761,0.6078923289336763,EFO
HOQ_E,Housing Characteristics,disease characteristic,http://www.ebi.ac.uk/efo/EFO_0009813,0.6894291325946909,EFO
DUQ_E,Drug Use,drug dependence,http://www.ebi.ac.uk/efo/EFO_0003890,0.9367452788603701,EFO
RHQ_E,Reproductive Health,reproductive system disease,http://www.ebi.ac.uk/efo/EFO_0000512,0.7963861457684934,EFO
RXQ_RX_E,Prescription Medications,medical procedure,http://www.ebi.ac.uk/efo/EFO_0002571,0.5427718771964376,EFO
CBQ_E,Consumer Behavior,behavior or behavioral disorder measurement,http://www.ebi.ac.uk/efo/EFO_0004782,0.6596953856993447,EFO
DBQ_E,Diet Behavior & Nutrition,nutritional disorder,http://www.ebi.ac.uk/efo/EFO_0001069,0.6115831961644744,EFO
HCQ_E,Hepatitis C Follow Up,follow-up,http://www.ebi.ac.uk/efo/EFO_0009642,0.7512066892277675,EFO
INQ_E,Income,household income,http://www.ebi.ac.uk/efo/EFO_0009695,0.5142089805739528,EFO
AQQ_E,Air Quality,sleep quality,http://www.ebi.ac.uk/efo/EFO_0005272,0.5125720864009056,EFO
OCQ_E,Occupation,occupational dermatitis,http://www.ebi.ac.uk/efo/EFO_1000744,0.7654281365847773,EFO
CBQPFA_E,Consumer Behavior Phone Follow-up Module - Adult,adult,http://www.ebi.ac.uk/efo/EFO_0001272,0.4678323878974013,EFO
CBQPFC_E,Consumer Behavior Phone Follow-up Module - Child,follow-up,http://www.ebi.ac.uk/efo/EFO_0009642,0.46028702152426454,EFO
DEMO_F,Demographic Variables & Sample Weights,dermatographia,http://www.ebi.ac.uk/efo/EFO_1000685,0.4023260848319011,EFO
DS2TOT_F,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5520733724182244,EFO
DTQ_F,Dietary Screener Questionnaire,TEMPS-A questionnaire,http://www.ebi.ac.uk/efo/EFO_0004783,0.5188960554863475,EFO
DS1IDS_F,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5053529953588205,EFO
DS2IDS_F,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.519530215056072,EFO
DSQIDS_F,Dietary Supplement Use 30 Day - Individual Dietary Supplements,response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5435801819274722,EFO
DSQTOT_F,Dietary Supplement Use 30-Day - Total Dietary Supplements,response to dietary potassium supplementation,http://www.ebi.ac.uk/efo/EFO_0005403,0.5927320893341078,EFO
DS1TOT_F,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",response to dietary potassium supplementation,http://www.ebi.ac.uk/efo/EFO_0005403,0.5478370763050732,EFO
DR1IFF_F,"Dietary Interview - Individual Foods, First Day",individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.49334786228742544,EFO
DR2IFF_F,"Dietary Interview - Individual Foods, Second Day",individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.4974667660957911,EFO
DR1TOT_F,"Dietary Interview - Total Nutrient Intakes, First Day",total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.40629867569990363,EFO
DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.409034178854874,EFO
DRXMCD_F,Dietary Interview Technical Support File - Modification Codes,genetic modification,http://www.ebi.ac.uk/efo/EFO_0000510,0.41775956016514687,EFO
ENX_F,Exhaled Nitric Oxide,nitric oxide exhalation measurement,http://www.ebi.ac.uk/efo/EFO_0005536,0.8802048256482516,EFO
ARX_F,Arthritis Body Measures,arthritis,http://www.ebi.ac.uk/efo/EFO_0005856,0.7239342969578828,EFO
BMX_F,Body Measures,body weights and measures,http://www.ebi.ac.uk/efo/EFO_0004324,0.9242664145340951,EFO
BPX_F,Blood Pressure,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.9812440874432382,EFO
OHXDEN_F,Oral Health - Dentition,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.5003701330865308,EFO
SPX_F,Spirometry - Pre and Post-Bronchodilator,bronchodilation,http://www.ebi.ac.uk/efo/EFO_0009837,0.6600926712694847,EFO
SPXRAW_F,Spirometry - Raw Curve Data,data curator,http://www.ebi.ac.uk/efo/EFO_0009737,0.4588703303728884,EFO
OHXPER_F,Oral Health - Periodontal,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.7139572216997995,EFO
AUX_F,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
AUXTYM_F,Audiometry - Tympanometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.5796038397982239,EFO
AUXAR_F,Audiometry - Acoustic Reflex,schwannoma,http://www.ebi.ac.uk/efo/EFO_0000693,0.4822107759825906,EFO
DXXSPN_F,Dual Energy X-ray Absorptiometry - Spine,renal tubular transport disease,http://www.ebi.ac.uk/efo/EFO_1000647,0.41503732013167416,EFO
DXXFEM_F,Dual Energy X-ray Absorptiometry - Femur,femoral cancer,http://www.ebi.ac.uk/efo/EFO_0007270,0.42809645526540546,EFO
FLXCLN_F,Fluorosis - Clinical,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7286471725943948,EFO
UCPREG_F,Pregnancy Test - Urine,pregnancy test,http://www.ebi.ac.uk/efo/EFO_0009643,0.923538395699167,EFO
HDL_F,Cholesterol - HDL,HDL cholesterol change measurement,http://www.ebi.ac.uk/efo/EFO_0007805,0.8122632670745059,EFO
FOLATE_F,Folate - RBC & Serum,red blood cell folate measurement,http://www.ebi.ac.uk/efo/EFO_0009703,0.8550512305411724,EFO
HEPA_F,Hepatitis A Antibody,hepatitis A virus infection,http://www.ebi.ac.uk/efo/EFO_0007305,0.7638785184760557,EFO
HEPBD_F,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",Anti-hepatitis B virus surface antigen IgG measurement,http://www.ebi.ac.uk/efo/EFO_0009358,0.6159622436284211,EFO
HIV_F,HIV Antibody Test,antibody,http://www.ebi.ac.uk/efo/EFO_0000264,0.6392001157038939,EFO
HSV_F,Herpes Simplex Virus Type-1 & Type-2,HSV1 seropositivity,http://www.ebi.ac.uk/efo/EFO_0007050,0.6641605574409222,EFO
MMRV_F,"Measles, Mumps, Rubella & Varicella",chickenpox,http://www.ebi.ac.uk/efo/EFO_0007204,0.6612845491911619,EFO
PbCd_F,"Cadmium, Lead, & Total Mercury - Blood",blood cadmium measurement,http://www.ebi.ac.uk/efo/EFO_0007576,0.6370893413519663,EFO
