Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
AUXRR209,Acoustic Reflex Right Ear 2kHz 09,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5457118299054317
AUXRR210,Acoustic Reflex Right Ear 2kHz 10,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5652418450361156
AUXRR211,Acoustic Reflex Right Ear 2kHz 11,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.561140197489112
AUXRR212,Acoustic Reflex Right Ear 2kHz 12,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.575181161632236
AUXRR213,Acoustic Reflex Right Ear 2kHz 13,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5597718744120883
AUXRR214,Acoustic Reflex Right Ear 2kHz 14,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5609833809783085
AUXRR215,Acoustic Reflex Right Ear 2kHz 15,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.557273183592024
AUXRR216,Acoustic Reflex Right Ear 2kHz 16,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5574937614922654
AUXRR217,Acoustic Reflex Right Ear 2kHz 17,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5515100660772931
AUXRR218,Acoustic Reflex Right Ear 2kHz 18,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.566934169379252
AUXRR219,Acoustic Reflex Right Ear 2kHz 19,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5556576696663806
AUXRR220,Acoustic Reflex Right Ear 2kHz 20,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5638189237414027
AUXRR221,Acoustic Reflex Right Ear 2kHz 21,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5527719539001794
AUXRR222,Acoustic Reflex Right Ear 2kHz 22,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5682332805553649
AUXRR223,Acoustic Reflex Right Ear 2kHz 23,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5579730922948529
AUXRR224,Acoustic Reflex Right Ear 2kHz 24,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5607612006781263
AUXRR225,Acoustic Reflex Right Ear 2kHz 25,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5587236203531246
AUXRR226,Acoustic Reflex Right Ear 2kHz 26,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5523736509152467
AUXRR227,Acoustic Reflex Right Ear 2kHz 27,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5500984953612827
AUXRR228,Acoustic Reflex Right Ear 2kHz 28,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.553658311101149
AUXRR229,Acoustic Reflex Right Ear 2kHz 29,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5504204274219011
AUXRR230,Acoustic Reflex Right Ear 2kHz 30,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5775858116720425
AUXRR231,Acoustic Reflex Right Ear 2kHz 31,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5523336722979338
AUXRR232,Acoustic Reflex Right Ear 2kHz 32,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5432402807220935
AUXRR233,Acoustic Reflex Right Ear 2kHz 33,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5486000082016812
AUXRR234,Acoustic Reflex Right Ear 2kHz 34,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5476802652660459
AUXRR235,Acoustic Reflex Right Ear 2kHz 35,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5478953342711682
AUXRR236,Acoustic Reflex Right Ear 2kHz 36,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5411343499721714
AUXRR237,Acoustic Reflex Right Ear 2kHz 37,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5439412158797647
AUXRR238,Acoustic Reflex Right Ear 2kHz 38,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5429972885544744
AUXRR239,Acoustic Reflex Right Ear 2kHz 39,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5453174085044883
AUXRR240,Acoustic Reflex Right Ear 2kHz 40,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5459938333285494
AUXRR241,Acoustic Reflex Right Ear 2kHz 41,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5408777325895123
AUXRR242,Acoustic Reflex Right Ear 2kHz 42,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5440836229119873
AUXRR243,Acoustic Reflex Right Ear 2kHz 43,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5428318711769603
AUXRR244,Acoustic Reflex Right Ear 2kHz 44,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5611016376996908
AUXRR245,Acoustic Reflex Right Ear 2kHz 45,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5451483117063092
AUXRR246,Acoustic Reflex Right Ear 2kHz 46,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5438508748006192
AUXRR247,Acoustic Reflex Right Ear 2kHz 47,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5409542591543557
AUXRR248,Acoustic Reflex Right Ear 2kHz 48,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5437041204439226
AUXRR249,Acoustic Reflex Right Ear 2kHz 49,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5434452758811203
AUXRR250,Acoustic Reflex Right Ear 2kHz 50,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5582731358100551
AUXRR251,Acoustic Reflex Right Ear 2kHz 51,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5447597128639144
AUXRR252,Acoustic Reflex Right Ear 2kHz 52,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5448338641505799
AUXRR253,Acoustic Reflex Right Ear 2kHz 53,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.543218304198243
AUXRR254,Acoustic Reflex Right Ear 2kHz 54,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5423412657956409
AUXRR255,Acoustic Reflex Right Ear 2kHz 55,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5497074421104937
AUXRR256,Acoustic Reflex Right Ear 2kHz 56,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5467864628760267
AUXRR257,Acoustic Reflex Right Ear 2kHz 57,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5403047310028563
AUXRR258,Acoustic Reflex Right Ear 2kHz 58,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5420918965203876
AUXRR259,Acoustic Reflex Right Ear 2kHz 59,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5415890408745917
AUXRR260,Acoustic Reflex Right Ear 2kHz 60,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5468756835738816
AUXRR261,Acoustic Reflex Right Ear 2kHz 61,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.541327725740248
AUXRR262,Acoustic Reflex Right Ear 2kHz 62,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5409292936693529
AUXRR263,Acoustic Reflex Right Ear 2kHz 63,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5388861632957792
AUXRR264,Acoustic Reflex Right Ear 2kHz 64,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5415196843186956
AUXRR265,Acoustic Reflex Right Ear 2kHz 65,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5384209385206007
AUXRR266,Acoustic Reflex Right Ear 2kHz 66,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5447597128639144
AUXRR267,Acoustic Reflex Right Ear 2kHz 67,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.543757783074992
AUXRR268,Acoustic Reflex Right Ear 2kHz 68,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5409292936693529
AUXRR269,Acoustic Reflex Right Ear 2kHz 69,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5413868168299079
AUXRR270,Acoustic Reflex Right Ear 2kHz 70,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5431865148866853
AUXRR271,Acoustic Reflex Right Ear 2kHz 71,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5408097327838066
AUXRR272,Acoustic Reflex Right Ear 2kHz 72,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5426000919123543
AUXRR273,Acoustic Reflex Right Ear 2kHz 73,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5410848597412984
AUXRR274,Acoustic Reflex Right Ear 2kHz 74,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5420773622004899
AUXRR275,Acoustic Reflex Right Ear 2kHz 75,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5415196843186956
AUXRR276,Acoustic Reflex Right Ear 2kHz 76,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5378058214762197
AUXRR277,Acoustic Reflex Right Ear 2kHz 77,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5399048104805356
AUXRR278,Acoustic Reflex Right Ear 2kHz 78,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.548337007017962
AUXRR279,Acoustic Reflex Right Ear 2kHz 79,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5378058214762197
AUXRR280,Acoustic Reflex Right Ear 2kHz 80,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5447787155160746
AUXRR281,Acoustic Reflex Right Ear 2kHz 81,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5406083801173556
AUXRR282,Acoustic Reflex Right Ear 2kHz 82,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5410848597412984
AUXRR283,Acoustic Reflex Right Ear 2kHz 83,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5436394967870398
AUXRR284,Acoustic Reflex Right Ear 2kHz 84,Abnormality of the acoustic reflex,http://purl.obolibrary.org/obo/HP_0040121,0.5411977194735812
SSSE2,estradiol (pg/mL),Abnormal serum estradiol,http://purl.obolibrary.org/obo/HP_0025133,0.6536564462979734
SSSHBG,Sex Hormone Binding Globulin (nmol/L),Abnormal sex hormone-binding globulin level,http://purl.obolibrary.org/obo/HP_0031438,0.7085679926042813
SSTESTO,Testostosterone (ng/mL),Increased serum testosterone level,http://purl.obolibrary.org/obo/HP_0030088,0.543451757328836
LBDHDL,HDL-cholesterol (mg/dL),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.7642658531003349
LBDHDLSI,HDL-cholesterol (mmol/L),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.7293246090974617
LBDTCSI,Total cholesterol (mmol/L),Cholesterol crystalluria,http://purl.obolibrary.org/obo/HP_0020176,0.5658203136803606
LBXTC,Total cholesterol (mg/dL),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.5719067353505254
LB2DAY,Days betwen first and second exams,Plantar crease between first and second toes,http://purl.obolibrary.org/obo/HP_0008107,0.5713656307041294
LB2P3,Prostate specific antigen ratio (%),Elevated prostate-specific antigen level,http://purl.obolibrary.org/obo/HP_0025020,0.6427921143660499
LB2BAP,Bone alkaline phosphotase (ug/L),Low alkaline phosphatase,http://purl.obolibrary.org/obo/HP_0003282,0.7062032714390737
LB2CRP,C-reactive protein(mg/dL),Abnormal C-reactive protein level,http://purl.obolibrary.org/obo/HP_0032436,0.5874416120059918
LB2FB,Fibrinogen (mg/dL),Abnormality of circulating fibrinogen,http://purl.obolibrary.org/obo/HP_0011898,0.6301174453493184
LB2FBSI,Fibrinogen (g/L),Abnormality of circulating fibrinogen,http://purl.obolibrary.org/obo/HP_0011898,0.6675815460165897
LBXHE1,Herpes I,Recurrent herpes,http://purl.obolibrary.org/obo/HP_0005353,0.6033489206604727
LBXHE2,Herpes II,Recurrent herpes,http://purl.obolibrary.org/obo/HP_0005353,0.5347436416907416
LB2HDL,HDL-cholesterol (mg/dL),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.7642658531003349
LB2HDLSI,HDL-cholesterol (mmol/L),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.7293246090974617
LB2LDL,LDL-cholesterol (mg/dL),Abnormal LDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031886,0.7709815188808186
LB2LDLSI,LDL-cholesterol (mmol/L),Abnormal LDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031886,0.7358180975697466
LB2TC,Total cholesterol (mg/dL),Abnormal HDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031888,0.5719067353505254
LB2TCSI,Total cholesterol (mmol/L),Cholesterol crystalluria,http://purl.obolibrary.org/obo/HP_0020176,0.5658203136803606
LB2TR,Triglyceride (mg/dL),Hypotriglyceridemia,http://purl.obolibrary.org/obo/HP_0012153,0.6767916587264009
LB2TRSI,Triglyceride (mmol/L),Hypotriglyceridemia,http://purl.obolibrary.org/obo/HP_0012153,0.6566175106308992
LB2ME,Measles,Post-vaccination measles,http://purl.obolibrary.org/obo/HP_0020088,0.5678451038639916
LB2RU,Rubella,Post-vaccination rubella,http://purl.obolibrary.org/obo/HP_0020089,0.580925026512993
LB2VAR,Varicella,Severe recurrent varicella,http://purl.obolibrary.org/obo/HP_0005428,0.6380570992016805
UR2UCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
UR2UCRSI,Creatinine urine (umol/L),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5483628865029218
UR2UMA,Albumin urine (ug/mL),Albuminuria,http://purl.obolibrary.org/obo/HP_0012592,0.6887116421196652
UR2UMASI,Albumin urine (mg/L) SI,Albuminuria,http://purl.obolibrary.org/obo/HP_0012592,0.647731004378882
LB2BAPCT,Basophils percent (%),Abnormal basophil count,http://purl.obolibrary.org/obo/HP_0031806,0.5447462547380251
LB2DAY,Days between first and second exam,Plantar crease between first and second toes,http://purl.obolibrary.org/obo/HP_0008107,0.7072044887369822
LB2EONO,Eosinophils number (1000 cells/uL),Eosinophilia,http://purl.obolibrary.org/obo/HP_0001880,0.5500392265624094
LB2EOPCT,Eosinophils percent (%),Eosinophilia,http://purl.obolibrary.org/obo/HP_0001880,0.721209278873281
LB2HCT,Hematocrit (%),Abnormal hematocrit,http://purl.obolibrary.org/obo/HP_0031850,0.9021391432605517
LB2HGB,Hemoglobin (g/dL),Abnormal hemoglobin,http://purl.obolibrary.org/obo/HP_0011902,0.843905713681697
LB2LYMNO,Lymphocyte number (1000 cells/uL),Abnormal lymphocyte morphology,http://purl.obolibrary.org/obo/HP_0004332,0.5095407730433942
LB2LYPCT,Lymphocyte percent (%),Abnormal lymphocyte count,http://purl.obolibrary.org/obo/HP_0040088,0.6731776430886105
LB2MCHSI,Mean cell hemoglobin (pg),Abnormal hemoglobin,http://purl.obolibrary.org/obo/HP_0011902,0.7071767960143404
LB2MCVSI,Mean cell volume (fL),Increased mean platelet volume,http://purl.obolibrary.org/obo/HP_0011877,0.5602624641906796
LB2MOPCT,Monocyte percent (%),Abnormal monocyte count,http://purl.obolibrary.org/obo/HP_0012310,0.6027719144169419
LB2MPSI,Mean platelet volume (fL),Increased mean platelet volume,http://purl.obolibrary.org/obo/HP_0011877,0.8123316574349523
LB2NENO,Segmented neutrophils num (1000 cell/uL),Abnormality of neutrophils,http://purl.obolibrary.org/obo/HP_0001874,0.527498601169129
LB2NEPCT,Segmented neutrophils percent (%),Abnormality of neutrophils,http://purl.obolibrary.org/obo/HP_0001874,0.6019286247839654
LB2PLTSI,Platelet count (1000 cells/uL),Abnormal platelet count,http://purl.obolibrary.org/obo/HP_0011873,0.5932357823544161
LB2RBCSI,Red blood cell count (million cells/uL),Abnormal red blood cell count,http://purl.obolibrary.org/obo/HP_0020058,0.6171090663926908
LB2RDW,Red cell distribution width (%),Increased RBC distribution width,http://purl.obolibrary.org/obo/HP_0031965,0.6608976509039505
LB2WBCSI,White blood cell count (1000 cells/uL),Abnormal red blood cell count,http://purl.obolibrary.org/obo/HP_0020058,0.5494719415943813
LB2EPP,Erythrocyte protoporphyrin (ug/dL RBC),Increased erythrocyte protoporphyrin concentration,http://purl.obolibrary.org/obo/HP_0012187,0.7353048821786341
LB2EPPSI,Erythrocyte protoporphyrin (umol/L RBC),Increased erythrocyte protoporphyrin concentration,http://purl.obolibrary.org/obo/HP_0012187,0.7275228855175078
LBDHBG,Hepatitis B surface antigen,Interface hepatitis,http://purl.obolibrary.org/obo/HP_0032220,0.6244568546650197
LBDHCV,Hepatitis C antibody (confirmed),Increased hepatitis C virus antibody level,http://purl.obolibrary.org/obo/HP_0410371,0.7090962239788642
LBDHD,Hepatitis D (anti-HDV),Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,0.6182864848281796
LBXHBC,Hepatitis B core antibody,Increased hepatitis B virus antibody level,http://purl.obolibrary.org/obo/HP_0410369,0.6609137886946372
LBXBV,Bacterial Vaginosis,Vaginal adenosis,http://purl.obolibrary.org/obo/HP_0025485,0.5507237955704253
SSCYPC,Cystatin C (mg/L),Abnormal cystatin C level,http://purl.obolibrary.org/obo/HP_0032996,0.6805894825308798
SSXHE1,Herpes I,Recurrent herpes,http://purl.obolibrary.org/obo/HP_0005353,0.6033489206604727
URXUCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
SSTFR,Serum transferrin receptor (mg/l),Atransferrinemia,http://purl.obolibrary.org/obo/HP_0012239,0.5261600371659907
PHAALCHR,Alcohol fast time (hours),Alcoholism,http://purl.obolibrary.org/obo/HP_0030955,0.5368504773434464
PHAALCMN,Alcohol fast time (minutes),Alcoholism,http://purl.obolibrary.org/obo/HP_0030955,0.5242867804171146
URXUCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
URXPREG,Pregnancy test result,Ectopic pregnancy,http://purl.obolibrary.org/obo/HP_0031456,0.6101599495186009
LBXHBS,Hepatitis B Surface Antibody,Increased hepatitis B virus antibody level,http://purl.obolibrary.org/obo/HP_0410369,0.622333195300878
LBXHA,Hepatitis A Antibody (Anti-HAV),Increased hepatitis A virus antibody level,http://purl.obolibrary.org/obo/HP_0410367,0.6035052396181086
LBDVCFLC,Blood Chloroform Comment Code,Abnormal blood chloride concentration,http://purl.obolibrary.org/obo/HP_0011422,0.516251957817739
LBDVCTLC,Blood Carbon Tetrachloride Comment Code,Abnormal blood chloride concentration,http://purl.obolibrary.org/obo/HP_0011422,0.5796183821802083
LBXVCT,Blood Carbon Tetrachloride (ng/mL),Abnormal blood chloride concentration,http://purl.obolibrary.org/obo/HP_0011422,0.5539186841636609
URXUGC,Gonorrhea urine,Amenorrhea,http://purl.obolibrary.org/obo/HP_0000141,0.5773536547451392
LBDB12SI,Vitamin B12 serum (pmol/L),Abnormal vitamin B12 level,http://purl.obolibrary.org/obo/HP_0040126,0.5519973051416842
LBDCOTLC,Cotinine comment code,Increased cotinine level,http://purl.obolibrary.org/obo/HP_0410171,0.5503608123470638
LBDFERSI,Ferritin (ug/L),Abnormal circulating ferritin concentration,http://purl.obolibrary.org/obo/HP_0040133,0.5630204564005512
LBDHCY,Homocysteine (umol/L),Abnormal circulating homocysteine concentration,http://purl.obolibrary.org/obo/HP_0010919,0.5874201167174793
LBXB12,Vitamin B12 serum (pg/mL),Abnormal vitamin B12 level,http://purl.obolibrary.org/obo/HP_0040126,0.5960103222268187
LBXCOT,Cotinine (ng/mL),Increased cotinine level,http://purl.obolibrary.org/obo/HP_0410171,0.5985056514825081
LBXFER,Ferritin (ng/mL),Abnormal circulating ferritin concentration,http://purl.obolibrary.org/obo/HP_0040133,0.5886465925872533
LBXMMA,Methylmalonic acid (umol/L),Methylmalonic acidemia,http://purl.obolibrary.org/obo/HP_0002912,0.7661577675851308
LBDCRYSI,b-cryptoxanthin(umol/L),Cryptotia,http://purl.obolibrary.org/obo/HP_0011252,0.5018125680517488
LBDVIESI,Vitamin E (umol/L),Low levels of vitamin E,http://purl.obolibrary.org/obo/HP_0100513,0.5568441289677786
LBXCRY,b-cryptoxanthin(ug/dL),Cryptotia,http://purl.obolibrary.org/obo/HP_0011252,0.5137051631069371
LBXVIE,Vitamin E (ug/dL),Low levels of vitamin E,http://purl.obolibrary.org/obo/HP_0100513,0.5845061426016065
LBXVID,Vitamin D (ng/mL),Low levels of vitamin D,http://purl.obolibrary.org/obo/HP_0100512,0.6162283379515214
URXUCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
URXUIO,Iodine urine (ng/mL),Red urine,http://purl.obolibrary.org/obo/HP_0040318,0.5135004360768706
URXUCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
URXUMO,Molybdenum urine (ng/mL),Molybdenum cofactor deficiency,http://purl.obolibrary.org/obo/HP_0003570,0.5915249071309805
LBXGH,Glycohemoglobin (%),Abnormal hemoglobin,http://purl.obolibrary.org/obo/HP_0011902,0.6890969359916451
LBXIN,Insulin (uU/mL),Insulinoma,http://purl.obolibrary.org/obo/HP_0012197,0.5516171884295643
LBXINSI,Insulin: SI(pmol/L),Insulinoma,http://purl.obolibrary.org/obo/HP_0012197,0.505995981039208
LBDBAP,Bone alkaline phosphotase (ug/L),Low alkaline phosphatase,http://purl.obolibrary.org/obo/HP_0003282,0.7062032714390737
LBDFBSI,Fibrinogen (g/L),Abnormality of circulating fibrinogen,http://purl.obolibrary.org/obo/HP_0011898,0.6675815460165897
LBXCRP,C-reactive protein(mg/dL),Abnormal C-reactive protein level,http://purl.obolibrary.org/obo/HP_0032436,0.5874416120059918
LBXFB,Fibrinogen (mg/dL),Abnormality of circulating fibrinogen,http://purl.obolibrary.org/obo/HP_0011898,0.6301174453493184
KIQ115,Infection or inflammation of prostate,Portal inflammation,http://purl.obolibrary.org/obo/HP_0033196,0.6497739660530218
KIQ201,Diagnosed with prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,0.6545757696887714
KIQ221,Age at diagnosis of prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,0.8273834895169019
KIQ281,Was surgery for prostate cancer?,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,0.6731245906992781
KIQ301,Radiation treatment for prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,0.5845877440390753
KIQ311,Taken medicines for prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,0.6425781322179103
LBDP3,Prostate specific antigen ratio (%),Elevated prostate-specific antigen level,http://purl.obolibrary.org/obo/HP_0025020,0.6427921143660499
LBDLDL,LDL-cholesterol (mg/dL),Abnormal LDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031886,0.7709815188808186
LBDLDLSI,LDL-cholesterol (mmol/L),Abnormal LDL cholesterol concentration,http://purl.obolibrary.org/obo/HP_0031886,0.7358180975697466
LBDTRSI,Triglyceride (mmol/L),Hypotriglyceridemia,http://purl.obolibrary.org/obo/HP_0012153,0.6566175106308992
LBXTR,Triglyceride (mg/dL),Hypotriglyceridemia,http://purl.obolibrary.org/obo/HP_0012153,0.6767916587264009
URXUCR,Creatinine urine (mg/dL),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5757133296391082
URXUCRSI,Creatinine urine (umol/L),Decreased serum creatinine,http://purl.obolibrary.org/obo/HP_0012101,0.5483628865029218
URXUMA,Albumin urine (ug/mL),Albuminuria,http://purl.obolibrary.org/obo/HP_0012592,0.6887116421196652
URXUMASI,Albumin urine (mg/L) SI,Albuminuria,http://purl.obolibrary.org/obo/HP_0012592,0.647731004378882
LBDTO1,Toxoplasma (IgG),Severe toxoplasmosis,http://purl.obolibrary.org/obo/HP_0020105,0.5364144711689945
LBXTO2,Toxoplasma (IgM),Severe toxoplasmosis,http://purl.obolibrary.org/obo/HP_0020105,0.5555684980522775
LBXTO3,Toxoplasma (Dye),Severe toxoplasmosis,http://purl.obolibrary.org/obo/HP_0020105,0.5089256530245838
LBXME,Measles,Post-vaccination measles,http://purl.obolibrary.org/obo/HP_0020088,0.5678451038639916
LBXVAR,Varicella,Severe recurrent varicella,http://purl.obolibrary.org/obo/HP_0005428,0.6380570992016805
LBDBANO,Basophils number,Abnormal basophil count,http://purl.obolibrary.org/obo/HP_0031806,0.524144428394843
LBDEONO,Eosinophils number,Eosinophilia,http://purl.obolibrary.org/obo/HP_0001880,0.72052712494264
LBDLYMNO,Lymphocyte number,Abnormal lymphocyte morphology,http://purl.obolibrary.org/obo/HP_0004332,0.6602336819069067
LBDMONO,Monocyte number,Abnormal monocyte morphology,http://purl.obolibrary.org/obo/HP_0012144,0.5801627645579326
LBDNENO,Segmented neutrophils number,Abnormality of neutrophils,http://purl.obolibrary.org/obo/HP_0001874,0.6075864590805445
LBXBAPCT,Basophils percent (%),Abnormal basophil count,http://purl.obolibrary.org/obo/HP_0031806,0.5447462547380251
LBXEOPCT,Eosinophils percent (%),Eosinophilia,http://purl.obolibrary.org/obo/HP_0001880,0.721209278873281
LBXHCT,Hematocrit (%),Abnormal hematocrit,http://purl.obolibrary.org/obo/HP_0031850,0.9021391432605517
LBXHGB,Hemoglobin (g/dL),Abnormal hemoglobin,http://purl.obolibrary.org/obo/HP_0011902,0.843905713681697
LBXLYPCT,Lymphocyte percent (%),Abnormal lymphocyte count,http://purl.obolibrary.org/obo/HP_0040088,0.6731776430886105
LBXMCHSI,Mean cell hemoglobin (pg),Abnormal hemoglobin,http://purl.obolibrary.org/obo/HP_0011902,0.7071767960143404
LBXMCVSI,Mean cell volume (fL),Increased mean platelet volume,http://purl.obolibrary.org/obo/HP_0011877,0.5602624641906796
LBXMOPCT,Monocyte percent (%),Abnormal monocyte count,http://purl.obolibrary.org/obo/HP_0012310,0.6027719144169419
LBXMPSI,Mean platelet volume (fL),Increased mean platelet volume,http://purl.obolibrary.org/obo/HP_0011877,0.8123316574349523
