Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHD24LAS,OHXPRL_C,LOA: mesial #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5851495726051298,NCIT
OHD24LAS,OHXPRL_C,LOA: mesial #24 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39625117418830635,SNOMED
OHD24LAS,OHXPRL_C,LOA: mesial #24 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.3658816894732716,EFO
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6134798366598186,NCIT
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5993513866577957,EFO
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36979192201061184,SNOMED
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,food (ready-to-serve),http://purl.obolibrary.org/obo/FOODON_03316636,0.30026983388690087,FOODON
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.578945842264253,NCIT
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.43636722631628366,EFO
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4321577449758128,SNOMED
OHD24PCS,OHXPRL_C,LOA: mesial #24 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6362133105080862,NCIT
OHD24PCS,OHXPRL_C,LOA: mesial #24 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36218284585634086,SNOMED
OHD24PCS,OHXPRL_C,LOA: mesial #24 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.31797103721582054,EFO
OHD25CJD,OHXPRL_C,LOA: distal #25 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5635062208045379,NCIT
OHD25CJD,OHXPRL_C,LOA: distal #25 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5505286639384261,EFO
OHD25CJD,OHXPRL_C,LOA: distal #25 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.32355504336647395,SNOMED
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5402602728612786,NCIT
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4072088605651452,EFO
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4032806597360093,SNOMED
OHD25CJS,OHXPRL_C,LOA: mesial #25 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.586256696273656,NCIT
OHD25CJS,OHXPRL_C,LOA: mesial #25 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.3151463498144565,SNOMED
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5916189812188917,NCIT
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4886577324950684,EFO
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.40063212374295476,SNOMED
OHD25LAM,OHXPRL_C,LOA: mid-facial #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5480478191055469,NCIT
OHD25LAM,OHXPRL_C,LOA: mid-facial #25 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.37112663496459625,SNOMED
OHD25LAM,OHXPRL_C,LOA: mid-facial #25 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.3682837627933986,EFO
OHD25LAS,OHXPRL_C,LOA: mesial #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5834427231279905,NCIT
OHD25LAS,OHXPRL_C,LOA: mesial #25 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39509533106520883,SNOMED
OHD25LAS,OHXPRL_C,LOA: mesial #25 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.36481443248529855,EFO
OHD25PCD,OHXPRL_C,LOA: distal #25 PD,Distal Resection Margin,http://purl.obolibrary.org/obo/NCIT_C138061,0.6107343900140897,NCIT
OHD25PCD,OHXPRL_C,LOA: distal #25 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5966691676902226,EFO
OHD25PCD,OHXPRL_C,LOA: distal #25 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36813702818813626,SNOMED
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5768682072441885,NCIT
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4348012562983328,EFO
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4306068813205143,SNOMED
OHD25PCS,OHXPRL_C,LOA: mesial #25 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6334813465618574,NCIT
OHD25PCS,OHXPRL_C,LOA: mesial #25 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36062759628755725,SNOMED
OHD25PCS,OHXPRL_C,LOA: mesial #25 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3166056376002028,EFO
OHD26CJD,OHXPRL_C,LOA: distal #26 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5562096717470246,NCIT
OHD26CJD,OHXPRL_C,LOA: distal #26 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.543400154517077,EFO
OHD26CJD,OHXPRL_C,LOA: distal #26 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.31936549734272524,SNOMED
OHD26CJM,OHXPRL_C,LOA: mid-facial #26 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5344586001702052,NCIT
OHD26CJM,OHXPRL_C,LOA: mid-facial #26 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.40283598207568694,EFO
OHD26CJM,OHXPRL_C,LOA: mid-facial #26 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.39894996486918666,SNOMED
OHD26CJS,OHXPRL_C,LOA: mesial #26 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5789231945726916,NCIT
OHD26CJS,OHXPRL_C,LOA: mesial #26 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.31120417515426585,SNOMED
OHD26LAD,OHXPRL_C,LOA: distal #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5855586445679317,NCIT
OHD26LAD,OHXPRL_C,LOA: distal #26 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.48365209464363645,EFO
OHD26LAD,OHXPRL_C,LOA: distal #26 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.396528189251081,SNOMED
OHD26LAM,OHXPRL_C,LOA: mid-facial #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5432197824653953,NCIT
OHD26LAM,OHXPRL_C,LOA: mid-facial #26 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.36785718852346333,SNOMED
OHD26LAM,OHXPRL_C,LOA: mid-facial #26 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.36503936068330267,EFO
OHD26LAS,OHXPRL_C,LOA: mesial #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5776277497725635,NCIT
OHD26LAS,OHXPRL_C,LOA: mesial #26 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39115755151646325,SNOMED
OHD26LAS,OHXPRL_C,LOA: mesial #26 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.3611784522588181,EFO
OHD26PCD,OHXPRL_C,LOA: distal #26 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6014764431761273,NCIT
OHD26PCD,OHXPRL_C,LOA: distal #26 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5876244315092455,EFO
OHD26PCD,OHXPRL_C,LOA: distal #26 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3625565449342415,SNOMED
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.569821298944283,NCIT
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.42948980986509044,EFO
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.425346672545151,SNOMED
OHD26PCS,OHXPRL_C,LOA: mesial #26 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6242579259053659,NCIT
OHD26PCS,OHXPRL_C,LOA: mesial #26 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3553768970539458,SNOMED
OHD26PCS,OHXPRL_C,LOA: mesial #26 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3119958933770267,EFO
OHD27CJD,OHXPRL_C,LOA: distal #27 FGM/CEJ,Distal Resection Margin,http://purl.obolibrary.org/obo/NCIT_C138061,0.5529907817610884,NCIT
OHD27CJD,OHXPRL_C,LOA: distal #27 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5402553956166478,EFO
OHD27CJD,OHXPRL_C,LOA: distal #27 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.317517269141261,SNOMED
OHD27CJM,OHXPRL_C,LOA: mid-facial #27 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5318868129007845,NCIT
OHD27CJM,OHXPRL_C,LOA: mid-facial #27 FGM/CEJ,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.41524081004042424,EFO
OHD27CJM,OHXPRL_C,LOA: mid-facial #27 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.39703023817668026,SNOMED
OHD27CJS,OHXPRL_C,LOA: mesial #27 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5756849004360849,NCIT
OHD27CJS,OHXPRL_C,LOA: mesial #27 FGM/CEJ,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4476124128916931,EFO
OHD27CJS,OHXPRL_C,LOA: mesial #27 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.3094634076999001,SNOMED
OHD27LAD,OHXPRL_C,LOA: distal #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5828692938614394,NCIT
OHD27LAD,OHXPRL_C,LOA: distal #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.5196678834978193,EFO
OHD27LAD,OHXPRL_C,LOA: distal #27 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3947070166395941,SNOMED
OHD27LAM,OHXPRL_C,LOA: mid-facial #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5410705687172118,NCIT
OHD27LAM,OHXPRL_C,LOA: mid-facial #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.482401458147625,EFO
OHD27LAM,OHXPRL_C,LOA: mid-facial #27 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3664017854758155,SNOMED
OHD27LAS,OHXPRL_C,LOA: mesial #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5750457227666025,NCIT
OHD27LAS,OHXPRL_C,LOA: mesial #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.5126926342008216,EFO
OHD27LAS,OHXPRL_C,LOA: mesial #27 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.38940905629268163,SNOMED
OHD27PCD,OHXPRL_C,LOA: distal #27 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5974119201851796,NCIT
OHD27PCD,OHXPRL_C,LOA: distal #27 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5836535145448176,EFO
OHD27PCD,OHXPRL_C,LOA: distal #27 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36010654139857157,SNOMED
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5667075666516879,NCIT
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.44242516137804666,EFO
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4230224076004998,SNOMED
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,missing tooth 27 finding,http://purl.obolibrary.org/obo/OHD_0000085,0.3045689949401213,OHD
OHD27PCS,OHXPRL_C,LOA: mesial #27 PD,Midline,http://purl.obolibrary.org/obo/NCIT_C81170,0.6202032682913602,NCIT
OHD27PCS,OHXPRL_C,LOA: mesial #27 PD,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4822267896776832,EFO
OHD27PCS,OHXPRL_C,LOA: mesial #27 PD,PD 20 (finding),http://snomed.info/id/252104005,0.35306866582181257,SNOMED
OHD28CJD,OHXPRL_C,LOA: distal #28 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.556906324881042,NCIT
OHD28CJD,OHXPRL_C,LOA: distal #28 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5440807637187847,EFO
OHD28CJD,OHXPRL_C,LOA: distal #28 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.31976550292681005,SNOMED
OHD28CJM,OHXPRL_C,LOA: mid-facial #28 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5350142071774301,NCIT
OHD28CJM,OHXPRL_C,LOA: mid-facial #28 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4032547581873116,EFO
OHD28CJM,OHXPRL_C,LOA: mid-facial #28 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.39936470119477463,SNOMED
OHD28CJS,OHXPRL_C,LOA: mesial #28 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5796237980796265,NCIT
OHD28CJS,OHXPRL_C,LOA: mesial #28 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.31158078942456957,SNOMED
OHD28LAD,OHXPRL_C,LOA: distal #28 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5861394163316117,NCIT
OHD28LAD,OHXPRL_C,LOA: distal #28 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.48413179293281633,EFO
OHD28LAD,OHXPRL_C,LOA: distal #28 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3969214758637141,SNOMED
OHD28LAM,OHXPRL_C,LOA: mid-facial #28 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.543683369156365,NCIT
OHD28LAM,OHXPRL_C,LOA: mid-facial #28 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3681711198313458,SNOMED
OHD28LAM,OHXPRL_C,LOA: mid-facial #28 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.3653508872417149,EFO
OHD28LAS,OHXPRL_C,LOA: mesial #28 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5781852192076166,NCIT
OHD28LAS,OHXPRL_C,LOA: mesial #28 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3915350582746592,SNOMED
OHD28LAS,OHXPRL_C,LOA: mesial #28 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.36152702614193466,EFO
OHD28PCD,OHXPRL_C,LOA: distal #28 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6023576851033666,NCIT
OHD28PCD,OHXPRL_C,LOA: distal #28 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5884853784214498,EFO
OHD28PCD,OHXPRL_C,LOA: distal #28 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3630877378546225,SNOMED
OHD28PCM,OHXPRL_C,LOA: mid-facial #28 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5704947936186686,NCIT
OHD28PCM,OHXPRL_C,LOA: mid-facial #28 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4299974411175251,EFO
OHD28PCM,OHXPRL_C,LOA: mid-facial #28 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4258494068572195,SNOMED
OHD28PCS,OHXPRL_C,LOA: mesial #28 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6251366044728707,NCIT
OHD28PCS,OHXPRL_C,LOA: mesial #28 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3558771102668974,SNOMED
OHD28PCS,OHXPRL_C,LOA: mesial #28 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3124350453577761,EFO
OHD29CJD,OHXPRL_C,LOA: distal #29 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5538029451554507,NCIT
OHD29CJD,OHXPRL_C,LOA: distal #29 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5410488548756418,EFO
OHD29CJD,OHXPRL_C,LOA: distal #29 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3179835986201235,SNOMED
OHD29CJM,OHXPRL_C,LOA: mid-facial #29 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5325364182129109,NCIT
OHD29CJM,OHXPRL_C,LOA: mid-facial #29 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.401387181258845,EFO
OHD29CJM,OHXPRL_C,LOA: mid-facial #29 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.3975151401248743,SNOMED
OHD29CJS,OHXPRL_C,LOA: mesial #29 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5765021380168902,NCIT
OHD29CJS,OHXPRL_C,LOA: mesial #29 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.30990271942488173,SNOMED
OHD29LAD,OHXPRL_C,LOA: distal #29 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5835487620499004,NCIT
OHD29LAD,OHXPRL_C,LOA: distal #29 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.481991998086526,EFO
OHD29LAD,OHXPRL_C,LOA: distal #29 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3951671384274348,SNOMED
OHD29LAM,OHXPRL_C,LOA: mid-facial #29 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5416139595346557,NCIT
OHD29LAM,OHXPRL_C,LOA: mid-facial #29 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3667697584856849,SNOMED
OHD29LAM,OHXPRL_C,LOA: mid-facial #29 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.36396026048310876,EFO
OHD29LAS,OHXPRL_C,LOA: mesial #29 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5756981656130609,NCIT
OHD29LAS,OHXPRL_C,LOA: mesial #29 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3898508770785174,SNOMED
OHD29LAS,OHXPRL_C,LOA: mesial #29 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.35997192397047556,EFO
OHD29PCD,OHXPRL_C,LOA: distal #29 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5984363244684283,NCIT
OHD29PCD,OHXPRL_C,LOA: distal #29 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5846543267817872,EFO
OHD29PCD,OHXPRL_C,LOA: distal #29 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3607240293846167,SNOMED
OHD29PCM,OHXPRL_C,LOA: mid-facial #29 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5674934834576815,NCIT
OHD29PCM,OHXPRL_C,LOA: mid-facial #29 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4277352720256068,EFO
OHD29PCM,OHXPRL_C,LOA: mid-facial #29 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.42360906011585175,SNOMED
OHD29PCM,OHXPRL_C,LOA: mid-facial #29 PD,29  milk (efg),http://purl.obolibrary.org/obo/FOODON_03400719,0.30861517502329533,FOODON
OHD29PCM,OHXPRL_C,LOA: mid-facial #29 PD,missing tooth 29 finding,http://purl.obolibrary.org/obo/OHD_0000087,0.3033429784668127,OHD
OHD29PCS,OHXPRL_C,LOA: mesial #29 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6212254888847297,NCIT
OHD29PCS,OHXPRL_C,LOA: mesial #29 PD,PD 20 (finding),http://snomed.info/id/252104005,0.35365059448863634,SNOMED
OHD29PCS,OHXPRL_C,LOA: mesial #29 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.31048032127437253,EFO
OHD30CJD,OHXPRL_C,LOA: distal #30 FGM/CEJ,Distal Resection Margin,http://purl.obolibrary.org/obo/NCIT_C138061,0.5859069568999129,NCIT
OHD30CJD,OHXPRL_C,LOA: distal #30 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5724135107396146,EFO
OHD30CJD,OHXPRL_C,LOA: distal #30 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3364171394200578,SNOMED
OHD30CJM,OHXPRL_C,LOA: mid-facial #30 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5578280264900409,NCIT
OHD30CJM,OHXPRL_C,LOA: mid-facial #30 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.42045015424748544,EFO
OHD30CJM,OHXPRL_C,LOA: mid-facial #30 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.416394219309741,SNOMED
OHD30CJS,OHXPRL_C,LOA: mesial #30 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6087089153671719,NCIT
OHD30CJS,OHXPRL_C,LOA: mesial #30 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.327215695781045,SNOMED
OHD30CJS,OHXPRL_C,LOA: mesial #30 FGM/CEJ,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3042247026036667,EFO
OHD30LAD,OHXPRL_C,LOA: distal #30 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.6099139770463186,NCIT
OHD30LAD,OHXPRL_C,LOA: distal #30 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5037687946158583,EFO
OHD30LAD,OHXPRL_C,LOA: distal #30 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4130211160925742,SNOMED
OHD30LAM,OHXPRL_C,LOA: mid-facial #30 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5624950848914555,NCIT
OHD30LAM,OHXPRL_C,LOA: mid-facial #30 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3809100242029918,SNOMED
OHD30LAM,OHXPRL_C,LOA: mid-facial #30 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.3779922101591676,EFO
OHD30LAS,OHXPRL_C,LOA: mesial #30 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.6009670956510823,NCIT
OHD30LAS,OHXPRL_C,LOA: mesial #30 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.406962473270018,SNOMED
OHD30LAS,OHXPRL_C,LOA: mesial #30 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.3757720531106744,EFO
OHD30PCD,OHXPRL_C,LOA: distal #30 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6395571736679924,NCIT
OHD30PCD,OHXPRL_C,LOA: distal #30 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6248281621966442,EFO
OHD30PCD,OHXPRL_C,LOA: distal #30 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3855107574097911,SNOMED
OHD30PCD,OHXPRL_C,LOA: distal #30 PD,food (ready-to-serve),http://purl.obolibrary.org/obo/FOODON_03316636,0.3130334769338997,FOODON
OHD30PCM,OHXPRL_C,LOA: mid-facial #30 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.598403456292592,NCIT
OHD30PCM,OHXPRL_C,LOA: mid-facial #30 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.45103295917839764,EFO
OHD30PCM,OHXPRL_C,LOA: mid-facial #30 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4466820026649433,SNOMED
OHD30PCS,OHXPRL_C,LOA: mesial #30 PD,Midline,http://purl.obolibrary.org/obo/NCIT_C81170,0.6620873733300319,NCIT
OHD30PCS,OHXPRL_C,LOA: mesial #30 PD,PD 20 (finding),http://snomed.info/id/252104005,0.37691240519114033,SNOMED
OHD30PCS,OHXPRL_C,LOA: mesial #30 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3309025531973253,EFO
OHD31CJD,OHXPRL_C,LOA: distal #31 FGM/CEJ,Distal Resection Margin,http://purl.obolibrary.org/obo/NCIT_C138061,0.5555005151980095,NCIT
OHD31CJD,OHXPRL_C,LOA: distal #31 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5427073298542098,EFO
OHD31CJD,OHXPRL_C,LOA: distal #31 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3189583125247074,SNOMED
OHD31CJM,OHXPRL_C,LOA: mid-facial #31 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5338926571423166,NCIT
OHD31CJM,OHXPRL_C,LOA: mid-facial #31 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.40240941542418995,EFO
OHD31CJM,OHXPRL_C,LOA: mid-facial #31 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.3985275131563277,SNOMED
OHD31CJS,OHXPRL_C,LOA: mesial #31 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5782099255592255,NCIT
OHD31CJS,OHXPRL_C,LOA: mesial #31 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.310820752453155,SNOMED
