Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHX14DI,OHXDEN_C,Fluorosis DI: #14,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.302771198,OHD
OHX14SE,OHXDEN_C,Dental Sealants: #14,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.629252791,NCIT
OHX14SE,OHXDEN_C,Dental Sealants: #14,Sealant (substance),http://snomed.info/id/311899008,0.47218632,SNOMED
OHX14SE,OHXDEN_C,Dental Sealants: #14,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.36562203,OHD
OHX14TC,OHXDEN_C,Tooth Count: #14,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.64385086,NCIT
OHX14TC,OHXDEN_C,Tooth Count: #14,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.560981962,SNOMED
OHX14TC,OHXDEN_C,Tooth Count: #14,missing tooth 14 finding,http://purl.obolibrary.org/obo/OHD_0000028,0.473905665,OHD
OHX15CSC,OHXDEN_C,Coronal Caries: Surface condition #15,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.588671903,NCIT
OHX15CSC,OHXDEN_C,Coronal Caries: Surface condition #15,On conditional probation (finding),http://snomed.info/id/414936000,0.436406224,SNOMED
OHX15CSC,OHXDEN_C,Coronal Caries: Surface condition #15,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.403227142,OHD
OHX15CTC,OHXDEN_C,Coronal Caries: Tooth count #15,Tooth 15,http://purl.obolibrary.org/obo/NCIT_C94580,0.588416296,NCIT
OHX15CTC,OHXDEN_C,Coronal Caries: Tooth count #15,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.443597771,SNOMED
OHX15CTC,OHXDEN_C,Coronal Caries: Tooth count #15,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.436450619,OHD
OHX15DI,OHXDEN_C,Fluorosis DI: #15,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.800399128,NCIT
OHX15DI,OHXDEN_C,Fluorosis DI: #15,Fluorosis (disorder),http://snomed.info/id/244183009,0.709693388,SNOMED
OHX15DI,OHXDEN_C,Fluorosis DI: #15,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.300182562,OHD
OHX15SE,OHXDEN_C,Dental Sealants: #15,Sealant Dosage Form,http://purl.obolibrary.org/obo/NCIT_C149892,0.624014688,NCIT
OHX15SE,OHXDEN_C,Dental Sealants: #15,Sealant (substance),http://snomed.info/id/311899008,0.468255689,SNOMED
OHX15SE,OHXDEN_C,Dental Sealants: #15,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.362578474,OHD
OHX15TC,OHXDEN_C,Tooth Count: #15,Tooth 15,http://purl.obolibrary.org/obo/NCIT_C94580,0.832736172,NCIT
OHX15TC,OHXDEN_C,Tooth Count: #15,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.554120073,SNOMED
OHX15TC,OHXDEN_C,Tooth Count: #15,missing tooth 15 finding,http://purl.obolibrary.org/obo/OHD_0000073,0.480685943,OHD
OHX16TC,OHXDEN_C,Tooth Count: #16,Tooth 16,http://purl.obolibrary.org/obo/NCIT_C94581,0.831775663,NCIT
OHX16TC,OHXDEN_C,Tooth Count: #16,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.555220322,SNOMED
OHX16TC,OHXDEN_C,Tooth Count: #16,missing tooth 16 finding,http://purl.obolibrary.org/obo/OHD_0000074,0.479741576,OHD
OHX17TC,OHXDEN_C,Tooth Count: #17,Tooth 17,http://purl.obolibrary.org/obo/NCIT_C94582,0.837085642,NCIT
OHX17TC,OHXDEN_C,Tooth Count: #17,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.545447889,SNOMED
OHX17TC,OHXDEN_C,Tooth Count: #17,missing tooth 17 finding,http://purl.obolibrary.org/obo/OHD_0000075,0.489031652,OHD
OHX18CSC,OHXDEN_C,Coronal Caries: Surface condition #18,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.595361139,NCIT
OHX18CSC,OHXDEN_C,Coronal Caries: Surface condition #18,On conditional probation (finding),http://snomed.info/id/414936000,0.441365225,SNOMED
OHX18CSC,OHXDEN_C,Coronal Caries: Surface condition #18,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.40780912,OHD
OHX18CTC,OHXDEN_C,Coronal Caries: Tooth count #18,Tooth 18,http://purl.obolibrary.org/obo/NCIT_C94583,0.572220006,NCIT
OHX18CTC,OHXDEN_C,Coronal Caries: Tooth count #18,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.450340702,SNOMED
OHX18CTC,OHXDEN_C,Coronal Caries: Tooth count #18,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.44308491,OHD
OHX18DI,OHXDEN_C,Fluorosis DI: #18,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.817622009,NCIT
OHX18DI,OHXDEN_C,Fluorosis DI: #18,Fluorosis (disorder),http://snomed.info/id/244183009,0.724964476,SNOMED
OHX18DI,OHXDEN_C,Fluorosis DI: #18,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.30664185,OHD
OHX18SE,OHXDEN_C,Dental Sealants: #18,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.637078353,NCIT
OHX18SE,OHXDEN_C,Dental Sealants: #18,Sealant (substance),http://snomed.info/id/311899008,0.47805856,SNOMED
OHX18SE,OHXDEN_C,Dental Sealants: #18,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.370169007,OHD
OHX18TC,OHXDEN_C,Tooth Count: #18,Tooth 18,http://purl.obolibrary.org/obo/NCIT_C94583,0.822547405,NCIT
OHX18TC,OHXDEN_C,Tooth Count: #18,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.571387703,SNOMED
OHX18TC,OHXDEN_C,Tooth Count: #18,missing tooth 18 finding,http://purl.obolibrary.org/obo/OHD_0000076,0.46256825,OHD
OHX19CSC,OHXDEN_C,Coronal Caries: Surface condition #19,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.588138049,NCIT
OHX19CSC,OHXDEN_C,Coronal Caries: Surface condition #19,On conditional probation (finding),http://snomed.info/id/414936000,0.436010456,SNOMED
OHX19CSC,OHXDEN_C,Coronal Caries: Surface condition #19,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.402861464,OHD
OHX19CTC,OHXDEN_C,Coronal Caries: Tooth count #19,Tooth 19,http://purl.obolibrary.org/obo/NCIT_C60728,0.589490911,NCIT
OHX19CTC,OHXDEN_C,Coronal Caries: Tooth count #19,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.443062913,SNOMED
OHX19CTC,OHXDEN_C,Coronal Caries: Tooth count #19,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.435924378,OHD
OHX19DI,OHXDEN_C,Fluorosis DI: #19,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.799046586,NCIT
OHX19DI,OHXDEN_C,Fluorosis DI: #19,Fluorosis (disorder),http://snomed.info/id/244183009,0.708494124,SNOMED
OHX19SE,OHXDEN_C,Dental Sealants: #19,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.622987832,NCIT
OHX19SE,OHXDEN_C,Dental Sealants: #19,Sealant (substance),http://snomed.info/id/311899008,0.467485144,SNOMED
OHX19SE,OHXDEN_C,Dental Sealants: #19,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.361981828,OHD
OHX19TC,OHXDEN_C,Tooth Count: #19,Tooth 19,http://purl.obolibrary.org/obo/NCIT_C60728,0.833250677,NCIT
OHX19TC,OHXDEN_C,Tooth Count: #19,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.552784364,SNOMED
OHX19TC,OHXDEN_C,Tooth Count: #19,missing tooth 19 finding,http://purl.obolibrary.org/obo/OHD_0000077,0.482114235,OHD
OHX20CSC,OHXDEN_C,Coronal Caries: Surface condition #20,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.593173022,NCIT
OHX20CSC,OHXDEN_C,Coronal Caries: Surface condition #20,On conditional probation (finding),http://snomed.info/id/414936000,0.439743085,SNOMED
OHX20CSC,OHXDEN_C,Coronal Caries: Surface condition #20,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.406310309,OHD
OHX20CTC,OHXDEN_C,Coronal Caries: Tooth count #20,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.53689984,NCIT
OHX20CTC,OHXDEN_C,Coronal Caries: Tooth count #20,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.448126576,SNOMED
OHX20CTC,OHXDEN_C,Coronal Caries: Tooth count #20,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.440906456,OHD
OHX20DI,OHXDEN_C,Fluorosis DI: #20,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.811931221,NCIT
OHX20DI,OHXDEN_C,Fluorosis DI: #20,Fluorosis (disorder),http://snomed.info/id/244183009,0.7199186,SNOMED
OHX20DI,OHXDEN_C,Fluorosis DI: #20,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.304507571,OHD
OHX20SE,OHXDEN_C,Dental Sealants: #20,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.632764332,NCIT
OHX20SE,OHXDEN_C,Dental Sealants: #20,Sealant (substance),http://snomed.info/id/311899008,0.474821352,SNOMED
OHX20SE,OHXDEN_C,Dental Sealants: #20,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.367662381,OHD
OHX20TC,OHXDEN_C,Tooth Count: #20,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.6491833,NCIT
OHX20TC,OHXDEN_C,Tooth Count: #20,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.565628074,SNOMED
OHX20TC,OHXDEN_C,Tooth Count: #20,missing tooth 20 finding,http://purl.obolibrary.org/obo/OHD_0000078,0.468934953,OHD
OHX21CSC,OHXDEN_C,Coronal Caries: Surface condition #21,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.586012418,NCIT
OHX21CSC,OHXDEN_C,Coronal Caries: Surface condition #21,On conditional probation (finding),http://snomed.info/id/414936000,0.43443464,SNOMED
OHX21CSC,OHXDEN_C,Coronal Caries: Surface condition #21,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.401405454,OHD
OHX21CTC,OHXDEN_C,Coronal Caries: Tooth count #21,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.528287252,NCIT
OHX21CTC,OHXDEN_C,Coronal Caries: Tooth count #21,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.440938029,SNOMED
OHX21CTC,OHXDEN_C,Coronal Caries: Tooth count #21,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.43383373,OHD
OHX21DI,OHXDEN_C,Fluorosis DI: #21,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.793692536,NCIT
OHX21DI,OHXDEN_C,Fluorosis DI: #21,Fluorosis (disorder),http://snomed.info/id/244183009,0.703746825,SNOMED
OHX21SE,OHXDEN_C,Dental Sealants: #21,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.618921676,NCIT
OHX21SE,OHXDEN_C,Dental Sealants: #21,Sealant (substance),http://snomed.info/id/311899008,0.464433933,SNOMED
OHX21SE,OHXDEN_C,Dental Sealants: #21,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.359619223,OHD
OHX21TC,OHXDEN_C,Tooth Count: #21,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.628406161,NCIT
OHX21TC,OHXDEN_C,Tooth Count: #21,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.547525123,SNOMED
OHX21TC,OHXDEN_C,Tooth Count: #21,missing tooth 21 finding,http://purl.obolibrary.org/obo/OHD_0000079,0.487228504,OHD
OHX22CSC,OHXDEN_C,Coronal Caries: Surface condition #22,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.596253035,NCIT
OHX22CSC,OHXDEN_C,Coronal Caries: Surface condition #22,On conditional probation (finding),http://snomed.info/id/414936000,0.442026423,SNOMED
OHX22CSC,OHXDEN_C,Coronal Caries: Surface condition #22,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.408420049,OHD
OHX22CTC,OHXDEN_C,Coronal Caries: Tooth count #22,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.540636718,NCIT
OHX22CTC,OHXDEN_C,Coronal Caries: Tooth count #22,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.451245583,SNOMED
OHX22CTC,OHXDEN_C,Coronal Caries: Tooth count #22,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.443975211,OHD
OHX22DI,OHXDEN_C,Fluorosis DI: #22,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.819957898,NCIT
OHX22DI,OHXDEN_C,Fluorosis DI: #22,Fluorosis (disorder),http://snomed.info/id/244183009,0.727035649,SNOMED
OHX22DI,OHXDEN_C,Fluorosis DI: #22,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.307517905,OHD
OHX22TC,OHXDEN_C,Tooth Count: #22,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.65852532,NCIT
OHX22TC,OHXDEN_C,Tooth Count: #22,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.573767699,SNOMED
OHX22TC,OHXDEN_C,Tooth Count: #22,missing tooth 22 finding,http://purl.obolibrary.org/obo/OHD_0000080,0.459831516,OHD
OHX23CSC,OHXDEN_C,Coronal Caries: Surface condition #23,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.58929135,NCIT
OHX23CSC,OHXDEN_C,Coronal Caries: Surface condition #23,On conditional probation (finding),http://snomed.info/id/414936000,0.436865445,SNOMED
OHX23CSC,OHXDEN_C,Coronal Caries: Surface condition #23,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.40365145,OHD
OHX23CTC,OHXDEN_C,Coronal Caries: Tooth count #23,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.532218161,NCIT
OHX23CTC,OHXDEN_C,Coronal Caries: Tooth count #23,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.444218985,SNOMED
OHX23CTC,OHXDEN_C,Coronal Caries: Tooth count #23,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.437061824,OHD
OHX23DI,OHXDEN_C,Fluorosis DI: #23,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.80197252,NCIT
OHX23DI,OHXDEN_C,Fluorosis DI: #23,Fluorosis (disorder),http://snomed.info/id/244183009,0.711088475,SNOMED
OHX23DI,OHXDEN_C,Fluorosis DI: #23,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.300772649,OHD
OHX23TC,OHXDEN_C,Tooth Count: #23,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.637762859,NCIT
OHX23TC,OHXDEN_C,Tooth Count: #23,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.555677537,SNOMED
OHX23TC,OHXDEN_C,Tooth Count: #23,missing tooth 23 finding,http://purl.obolibrary.org/obo/OHD_0000081,0.479281852,OHD
OHX23TR,OHXDEN_C,Incisor Trauma: #23,Traumatized incisor (disorder),http://snomed.info/id/404199004,0.663444634,SNOMED
OHX23TR,OHXDEN_C,Incisor Trauma: #23,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.660654068,NCIT
OHX23TR,OHXDEN_C,Incisor Trauma: #23,prosthetic left upper central secondary incisor tooth,http://purl.obolibrary.org/obo/OHD_0000325,0.365123457,OHD
OHX24CSC,OHXDEN_C,Coronal Caries: Surface condition #24,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.591124714,NCIT
OHX24CSC,OHXDEN_C,Coronal Caries: Surface condition #24,On conditional probation (finding),http://snomed.info/id/414936000,0.438224592,SNOMED
OHX24CSC,OHXDEN_C,Coronal Caries: Surface condition #24,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.404907264,OHD
OHX24CTC,OHXDEN_C,Coronal Caries: Tooth count #24,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.534425541,NCIT
OHX24CTC,OHXDEN_C,Coronal Caries: Tooth count #24,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.446061388,SNOMED
OHX24CTC,OHXDEN_C,Coronal Caries: Tooth count #24,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.438874543,OHD
OHX24DI,OHXDEN_C,Fluorosis DI: #24,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.806654647,NCIT
OHX24DI,OHXDEN_C,Fluorosis DI: #24,Fluorosis (disorder),http://snomed.info/id/244183009,0.715239997,SNOMED
OHX24DI,OHXDEN_C,Fluorosis DI: #24,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.302528639,OHD
OHX24TC,OHXDEN_C,Tooth Count: #24,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.643109164,NCIT
OHX24TC,OHXDEN_C,Tooth Count: #24,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.560335729,SNOMED
OHX24TC,OHXDEN_C,Tooth Count: #24,missing tooth 24 finding,http://purl.obolibrary.org/obo/OHD_0000082,0.474577616,OHD
OHX24TR,OHXDEN_C,Incisor Trauma: #24,Traumatized incisor (disorder),http://snomed.info/id/404199004,0.666006865,SNOMED
OHX24TR,OHXDEN_C,Incisor Trauma: #24,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.663205522,NCIT
OHX24TR,OHXDEN_C,Incisor Trauma: #24,prosthetic left upper central secondary incisor tooth,http://purl.obolibrary.org/obo/OHD_0000325,0.366533568,OHD
OHX25CSC,OHXDEN_C,Coronal Caries: Surface condition #25,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.589949617,NCIT
OHX25CSC,OHXDEN_C,Coronal Caries: Surface condition #25,On conditional probation (finding),http://snomed.info/id/414936000,0.437353445,SNOMED
OHX25CSC,OHXDEN_C,Coronal Caries: Surface condition #25,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.404102348,OHD
OHX25CTC,OHXDEN_C,Coronal Caries: Tooth count #25,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.533009931,NCIT
OHX25CTC,OHXDEN_C,Coronal Caries: Tooth count #25,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.444879841,SNOMED
OHX25CTC,OHXDEN_C,Coronal Caries: Tooth count #25,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.437712032,OHD
OHX25DI,OHXDEN_C,Fluorosis DI: #25,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.803649247,NCIT
OHX25DI,OHXDEN_C,Fluorosis DI: #25,Fluorosis (disorder),http://snomed.info/id/244183009,0.712575185,SNOMED
OHX25DI,OHXDEN_C,Fluorosis DI: #25,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.30140149,OHD
OHX25TC,OHXDEN_C,Tooth Count: #25,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.639672782,NCIT
OHX25TC,OHXDEN_C,Tooth Count: #25,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.557341637,SNOMED
OHX25TC,OHXDEN_C,Tooth Count: #25,missing tooth 25 finding,http://purl.obolibrary.org/obo/OHD_0000083,0.477660545,OHD
OHX25TR,OHXDEN_C,Incisor Trauma: #25,Traumatized incisor (disorder),http://snomed.info/id/404199004,0.664363938,SNOMED
OHX25TR,OHXDEN_C,Incisor Trauma: #25,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.661569505,NCIT
OHX25TR,OHXDEN_C,Incisor Trauma: #25,prosthetic left upper central secondary incisor tooth,http://purl.obolibrary.org/obo/OHD_0000325,0.365629391,OHD
OHX26CSC,OHXDEN_C,Coronal Caries: Surface condition #26,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.58592154,NCIT
OHX26CSC,OHXDEN_C,Coronal Caries: Surface condition #26,On conditional probation (finding),http://snomed.info/id/414936000,0.434367269,SNOMED
OHX26CSC,OHXDEN_C,Coronal Caries: Surface condition #26,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.401343205,OHD
OHX26CTC,OHXDEN_C,Coronal Caries: Tooth count #26,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.528178611,NCIT
OHX26CTC,OHXDEN_C,Coronal Caries: Tooth count #26,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.440847352,SNOMED
OHX26CTC,OHXDEN_C,Coronal Caries: Tooth count #26,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.433744514,OHD
OHX26DI,OHXDEN_C,Fluorosis DI: #26,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.793464739,NCIT
OHX26DI,OHXDEN_C,Fluorosis DI: #26,Fluorosis (disorder),http://snomed.info/id/244183009,0.703544843,SNOMED
OHX26TC,OHXDEN_C,Tooth Count: #26,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.628150478,NCIT
OHX26TC,OHXDEN_C,Tooth Count: #26,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.547302348,SNOMED
OHX26TC,OHXDEN_C,Tooth Count: #26,missing tooth 26 finding,http://purl.obolibrary.org/obo/OHD_0000084,0.487417741,OHD
OHX26TR,OHXDEN_C,Incisor Trauma: #26,Traumatized incisor (disorder),http://snomed.info/id/404199004,0.658750053,SNOMED
OHX26TR,OHXDEN_C,Incisor Trauma: #26,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.655979234,NCIT
OHX26TR,OHXDEN_C,Incisor Trauma: #26,prosthetic left upper central secondary incisor tooth,http://purl.obolibrary.org/obo/OHD_0000325,0.362539817,OHD
OHX27CSC,OHXDEN_C,Coronal Caries: Surface condition #27,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.584120664,NCIT
OHX27CSC,OHXDEN_C,Coronal Caries: Surface condition #27,On conditional probation (finding),http://snomed.info/id/414936000,0.433032207,SNOMED
OHX27CSC,OHXDEN_C,Coronal Caries: Surface condition #27,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.400109645,OHD
OHX27CTC,OHXDEN_C,Coronal Caries: Tooth count #27,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.526029131,NCIT
OHX27CTC,OHXDEN_C,Coronal Caries: Tooth count #27,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.439053275,SNOMED
OHX27CTC,OHXDEN_C,Coronal Caries: Tooth count #27,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.431979343,OHD
OHX27DI,OHXDEN_C,Fluorosis DI: #27,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.788969117,NCIT
OHX27DI,OHXDEN_C,Fluorosis DI: #27,Fluorosis (disorder),http://snomed.info/id/244183009,0.69955869,SNOMED
OHX27TC,OHXDEN_C,Tooth Count: #27,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.623123229,NCIT
OHX27TC,OHXDEN_C,Tooth Count: #27,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.542922148,SNOMED
OHX27TC,OHXDEN_C,Tooth Count: #27,missing tooth 27 finding,http://purl.obolibrary.org/obo/OHD_0000085,0.491429056,OHD
OHX28CSC,OHXDEN_C,Coronal Caries: Surface condition #28,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.586309362,NCIT
OHX28CSC,OHXDEN_C,Coronal Caries: Surface condition #28,On conditional probation (finding),http://snomed.info/id/414936000,0.434654777,SNOMED
OHX28CSC,OHXDEN_C,Coronal Caries: Surface condition #28,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.401608855,OHD
OHX28CTC,OHXDEN_C,Coronal Caries: Tooth count #28,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.528642352,NCIT
OHX28CTC,OHXDEN_C,Coronal Caries: Tooth count #28,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.441234415,SNOMED
OHX28CTC,OHXDEN_C,Coronal Caries: Tooth count #28,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.434125341,OHD
OHX28DI,OHXDEN_C,Fluorosis DI: #28,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.794437493,NCIT
OHX28DI,OHXDEN_C,Fluorosis DI: #28,Fluorosis (disorder),http://snomed.info/id/244183009,0.70440736,SNOMED
OHX28SE,OHXDEN_C,Dental Sealants: #28,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.619487565,NCIT
OHX28SE,OHXDEN_C,Dental Sealants: #28,Sealant (substance),http://snomed.info/id/311899008,0.464858571,SNOMED
OHX28SE,OHXDEN_C,Dental Sealants: #28,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.359948028,OHD
OHX28TC,OHXDEN_C,Tooth Count: #28,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.629242956,NCIT
OHX28TC,OHXDEN_C,Tooth Count: #28,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.548254215,SNOMED
OHX28TC,OHXDEN_C,Tooth Count: #28,missing tooth 28 finding,http://purl.obolibrary.org/obo/OHD_0000086,0.486480312,OHD
OHX29CSC,OHXDEN_C,Coronal Caries: Surface condition #29,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.584576436,NCIT
OHX29CSC,OHXDEN_C,Coronal Caries: Surface condition #29,On conditional probation (finding),http://snomed.info/id/414936000,0.433370089,SNOMED
OHX29CSC,OHXDEN_C,Coronal Caries: Surface condition #29,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.400421839,OHD
OHX29CTC,OHXDEN_C,Coronal Caries: Tooth count #29,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.52657252,NCIT
OHX29CTC,OHXDEN_C,Coronal Caries: Tooth count #29,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.439506818,SNOMED
OHX29CTC,OHXDEN_C,Coronal Caries: Tooth count #29,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.432425578,OHD
OHX29DI,OHXDEN_C,Fluorosis DI: #29,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.79010357,NCIT
OHX29DI,OHXDEN_C,Fluorosis DI: #29,Fluorosis (disorder),http://snomed.info/id/244183009,0.700564581,SNOMED
OHX29SE,OHXDEN_C,Dental Sealants: #29,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.616194829,NCIT
OHX29SE,OHXDEN_C,Dental Sealants: #29,Sealant (substance),http://snomed.info/id/311899008,0.462387728,SNOMED
OHX29SE,OHXDEN_C,Dental Sealants: #29,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.358034811,OHD
OHX29TC,OHXDEN_C,Tooth Count: #29,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.624388493,NCIT
OHX29TC,OHXDEN_C,Tooth Count: #29,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.544024562,SNOMED
OHX29TC,OHXDEN_C,Tooth Count: #29,missing tooth 29 finding,http://purl.obolibrary.org/obo/OHD_0000087,0.490431989,OHD
OHX30CSC,OHXDEN_C,Coronal Caries: Surface condition #30,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.601859147,NCIT
OHX30CSC,OHXDEN_C,Coronal Caries: Surface condition #30,On conditional probation (finding),http://snomed.info/id/414936000,0.44618246,SNOMED
