Term ID,Term Label,Parent ID,Parent Label
http://purl.obolibrary.org/obo/OHD_0000302,prosthetic tooth,http://purl.obolibrary.org/obo/OHD_0000301,prosthesis
http://purl.obolibrary.org/obo/FMA_320793,Distal zone of left vertical muscle of tongue,http://purl.obolibrary.org/obo/FMA_320789,Distal zone of vertical muscle of tongue
http://purl.obolibrary.org/obo/FMA_56234,Lingual surface of left lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56229,Lingual surface of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_45568,Keratinized stratified squamous epithelium,http://purl.obolibrary.org/obo/FMA_45563,Stratified squamous epithelium
http://purl.obolibrary.org/obo/FMA_56167,Surface of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56166,Surface of lower molar tooth
http://purl.obolibrary.org/obo/FMA_85301,Crown of molar tooth,http://purl.obolibrary.org/obo/FMA_55623,Crown of tooth
http://purl.obolibrary.org/obo/FMA_56115,Cavity of right lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56109,Cavity of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_56309,Buccal surface of left lower first premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56335,Distal surface of right lower third molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_320827,Head of transverse muscle of tongue,http://purl.obolibrary.org/obo/FMA_320081,Proximal zone of muscle of head
http://purl.obolibrary.org/obo/FMA_67504,Subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_67135,Anatomical structure
http://purl.obolibrary.org/obo/BFO_0000003,occurrent,http://purl.obolibrary.org/obo/BFO_0000001,entity
http://purl.obolibrary.org/obo/FMA_232658,Right malar lymph node,http://purl.obolibrary.org/obo/FMA_61226,Malar lymph node
http://purl.obolibrary.org/obo/FMA_55694,Right lower first secondary premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56282,Buccal surface of left upper second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56265,Mesial surface of upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56261,Surface of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_55877,Dental pulp of left upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_55875,Dental pulp of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_56686,Periodontium of left upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56684,Periodontium of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_281500,Right half of oral part of tongue,http://purl.obolibrary.org/obo/FMA_281465,Zone of oral part of tongue
http://purl.obolibrary.org/obo/OHD_0000017,dentist role,http://purl.obolibrary.org/obo/OHD_0000052,dental health care provider role
http://purl.obolibrary.org/obo/OHD_0000187,periodontist,http://purl.obolibrary.org/obo/OHD_0000018,dentist
http://purl.obolibrary.org/obo/FMA_9711,Maxilla,http://purl.obolibrary.org/obo/FMA_7478,Pneumatized bone
http://purl.obolibrary.org/obo/FMA_57753,Right ethmoidal crest,http://purl.obolibrary.org/obo/FMA_75061,Ethmoidal crest of maxilla
http://purl.obolibrary.org/obo/FMA_232680,Right superficial anterior cervical lymph node,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56050,Enamel of lower second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55629,Enamel
http://purl.obolibrary.org/obo/FMA_49442,Oblique part of left styloglossus,http://purl.obolibrary.org/obo/FMA_49438,Oblique part of styloglossus
http://purl.obolibrary.org/obo/FMA_281473,Left lateral part of oral part of tongue,http://purl.obolibrary.org/obo/FMA_281469,Lateral part of oral part of tongue
http://purl.obolibrary.org/obo/FMA_56963,Distal contact surface of right lower canine tooth,http://purl.obolibrary.org/obo/FMA_56962,Distal contact surface of lower canine tooth
http://purl.obolibrary.org/obo/FMA_5018,Bone organ,http://purl.obolibrary.org/obo/FMA_55673,Organ with cavitated organ parts
http://purl.obolibrary.org/obo/FMA_56755,Cingulum of left lower canine tooth,http://purl.obolibrary.org/obo/FMA_56753,Cingulum of lower canine tooth
http://purl.obolibrary.org/obo/FMA_55780,Root pulp of right lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_55779,Root pulp of lower lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_55978,Enamel of right upper first secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55961,Enamel of upper first secondary molar tooth
http://purl.obolibrary.org/obo/IAO_0000030,information content entity,http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant
http://purl.obolibrary.org/obo/FMA_55983,Dentine of upper second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55628,Dentine
http://purl.obolibrary.org/obo/FMA_56258,Lingual surface of left lower canine tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56567,Root of left lower first premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/CDT_1000023,billing code for crowns - single restorations only,http://purl.obolibrary.org/obo/CDT_1000022,billing code for restorative
http://purl.obolibrary.org/obo/FMA_56190,Mesial surface of right upper lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56189,Mesial surface of upper lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_289362,Maxillary alveolar mucosa,http://purl.obolibrary.org/obo/FMA_289360,Alveolar mucosa
http://purl.obolibrary.org/obo/FMA_55979,Enamel of left upper first secondary molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56062,Cement of left lower second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_56051,Cement of lower second secondary molar tooth
http://purl.obolibrary.org/obo/FMA_56689,Periodontium of left upper second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_269588,Alveolar part of left maxilla,http://purl.obolibrary.org/obo/FMA_52897,Alveolar part of maxilla
http://purl.obolibrary.org/obo/FMA_56522,Crown of right lower canine tooth,http://purl.obolibrary.org/obo/FMA_56518,Crown of lower canine tooth
http://purl.obolibrary.org/obo/FMA_55762,Crown pulp of lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_55761,Dental pulp of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_56311,Lingual surface of lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_56294,Surface of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_56563,Crown of left lower second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56172,Lingual surface of upper incisor tooth,http://purl.obolibrary.org/obo/FMA_56159,Surface of upper incisor tooth
http://purl.obolibrary.org/obo/FMA_75062,Nasal crest of maxilla,http://purl.obolibrary.org/obo/FMA_82518,Crest of maxilla
http://purl.obolibrary.org/obo/OHD_0000338,prosthetic left lower secondary canine tooth,http://purl.obolibrary.org/obo/OHD_0000302,prosthetic tooth
http://purl.obolibrary.org/obo/FMA_56186,Lingual surface of right upper central incisor tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56350,Distal surface of right lower second molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56807,Lingual cusp of left lower second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_320716,Proximal tendon of right inferior longitudinal muscle of tongue,http://purl.obolibrary.org/obo/FMA_320714,Proximal tendon of inferior longitudinal muscle of tongue
http://purl.obolibrary.org/obo/FMA_56034,Dental pulp of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_55631,Dental pulp
http://purl.obolibrary.org/obo/FMA_56678,Periodontium of upper canine tooth,http://purl.obolibrary.org/obo/FMA_56665,Periodontium
http://purl.obolibrary.org/obo/FMA_49438,Oblique part of styloglossus,http://purl.obolibrary.org/obo/FMA_49436,Zone of styloglossus
http://purl.obolibrary.org/obo/FMA_56360,Mesial surface of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Mesial_surface_enamel_of_tooth,Mesial surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_57058,Fibrous membrane of articular capsule of left temporomandibular joint,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56957,Mesial contact surface of left lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56952,Mesial contact surface of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_232244,Set of left inferior deep cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_232236,Set of inferior deep cervical lymph nodes
http://purl.obolibrary.org/obo/OHD_0000067,missing tooth 8 finding,http://purl.obolibrary.org/obo/OHD_0000026,missing tooth finding
http://purl.obolibrary.org/obo/FMA_319596,Proximal tendon of palatoglossus,http://purl.obolibrary.org/obo/FMA_318782,Tendon of palatoglossus
http://purl.obolibrary.org/obo/FMA_46707,Right chondroglossus,http://purl.obolibrary.org/obo/FMA_46700,Chondroglossus
http://purl.obolibrary.org/obo/FMA_56253,Distal surface of right lower canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56639,Distal root of left lower third molar tooth,http://purl.obolibrary.org/obo/FMA_56594,Distal root of lower third molar tooth
http://purl.obolibrary.org/obo/FMA_55797,Dental pulp of left upper central incisor tooth,http://purl.obolibrary.org/obo/FMA_55753,Dental pulp of upper central incisor tooth
http://purl.obolibrary.org/obo/FMA_56752,Cingulum of upper canine tooth,http://purl.obolibrary.org/obo/FMA_56734,Cingulum of canine tooth
http://purl.obolibrary.org/obo/FMA_56691,Periodontium of right lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_56690,Periodontium of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_313997,Labial side of left maxillary gingiva,http://purl.obolibrary.org/obo/FMA_289381,Region of maxillary gingiva
http://purl.obolibrary.org/obo/FMA_260154,Neural network of anatomical cluster,http://purl.obolibrary.org/obo/FMA_74616,Neural network
http://purl.obolibrary.org/obo/FMA_71732,Set of lateral cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_78571,Lymph node group of neck
http://purl.obolibrary.org/obo/FMA_56709,Periodontium of right lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56708,Periodontium of lower second molar tooth
http://purl.obolibrary.org/obo/FMA_277252,Lymph node of body proper,http://purl.obolibrary.org/obo/FMA_5034,Lymph node
http://purl.obolibrary.org/obo/CDT_1000024,billing code for preventative,http://purl.obolibrary.org/obo/CDT_1000001,current dental terminology code
http://purl.obolibrary.org/obo/FMA_55832,Enamel of upper secondary canine tooth,http://purl.obolibrary.org/obo/FMA_55629,Enamel
http://purl.obolibrary.org/obo/FMA_55922,Cement of right lower first secondary premolar tooth,http://purl.obolibrary.org/obo/FMA_55912,Cement of lower first secondary premolar tooth
http://purl.obolibrary.org/obo/FMA_56971,Mesial contact surface of right upper canine tooth,http://purl.obolibrary.org/obo/FMA_56967,Mesial contact surface of upper canine tooth
http://purl.obolibrary.org/obo/FMA_56889,Distolingual cusp of right lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56887,Distolingual cusp of lower second molar tooth
http://purl.obolibrary.org/obo/CDT_1000001,current dental terminology code,http://purl.obolibrary.org/obo/IAO_0000578,CRID
http://purl.obolibrary.org/obo/FMA_56244,Distal surface of upper canine tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Distal_surface_enamel_of_tooth,Distal surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_56736,Cingulum of upper incisor tooth,http://purl.obolibrary.org/obo/FMA_56733,Cingulum of incisor tooth
http://purl.obolibrary.org/obo/FMA_58045,Right lower first molar socket,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_58048,Upper second molar socket,http://purl.obolibrary.org/obo/FMA_58029,Upper molar socket
http://purl.obolibrary.org/obo/FMA_55268,Organ zone,http://purl.obolibrary.org/obo/FMA_67619,Organ region
http://purl.obolibrary.org/obo/FMA_56407,Occlusal surface of upper first molar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Occlusal_surface_enamel_of_tooth,Occlusal surface enamel of tooth
http://purl.obolibrary.org/obo/OHD_0000078,missing tooth 20 finding,http://purl.obolibrary.org/obo/OHD_0000026,missing tooth finding
http://purl.obolibrary.org/obo/FMA_84227,Left lower lateral primary incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_46717,Right vertical muscle of tongue,http://purl.obolibrary.org/obo/FMA_46696,Vertical muscle of tongue
http://purl.obolibrary.org/obo/FMA_314046,Left buccal side of maxillary alveolar mucosa proper,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_62955,Anatomical entity,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/FMA_224474,Set of right retropharyngeal lymph nodes,http://purl.obolibrary.org/obo/FMA_71731,Set of retropharyngeal lymph nodes
http://purl.obolibrary.org/obo/FMA_232756,Set of right jugulo-omohyoid lymph nodes,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56677,Periodontium of left lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56675,Periodontium of lower lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_55866,Dentine of right lower secondary canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56009,Enamel of right upper second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55985,Enamel of upper second secondary molar tooth
http://purl.obolibrary.org/obo/FMA_59052,Left side of anterior nasal spine,http://purl.obolibrary.org/obo/FMA_52845,Zone of maxilla
http://purl.obolibrary.org/obo/FMA_56980,Distal contact surface of left lower second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57659,Distal contact surface of left upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_57657,Distal contact surface of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_313994,Labial side of right maxillary gingiva,http://purl.obolibrary.org/obo/FMA_289381,Region of maxillary gingiva
http://purl.obolibrary.org/obo/FMA_56971,Mesial contact surface of right upper canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/OBI_0000011,planned process,http://purl.obolibrary.org/obo/BFO_0000015,process
http://purl.obolibrary.org/obo/FMA_56994,Mesial contact surface of left upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56989,Mesial contact surface of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_56077,Crown pulp of right lower third molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56313,Distal surface of lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Distal_surface_enamel_of_tooth,Distal surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_232168,Set of all lymph nodes of neck,http://purl.obolibrary.org/obo/FMA_78571,Lymph node group of neck
http://purl.obolibrary.org/obo/FMA_56603,Buccal root of right upper first premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57040,Distal contact surface of upper first molar tooth,http://purl.obolibrary.org/obo/FMA_56995,Contact surface of upper first molar tooth
http://purl.obolibrary.org/obo/FMA_52894,Frontal process of maxilla,http://purl.obolibrary.org/obo/FMA_67601,Process of organ
http://purl.obolibrary.org/obo/FMA_224476,Set of left retropharyngeal lymph nodes,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/IAO_0000027,data item,http://purl.obolibrary.org/obo/IAO_0000030,information content entity
http://purl.obolibrary.org/obo/FMA_57051,Articular capsule of right temporomandibular joint,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_7145,Membrane organ,http://purl.obolibrary.org/obo/FMA_55665,Nonparenchymatous organ
http://purl.obolibrary.org/obo/FMA_56416,Buccal surface of right upper first molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55857,Root pulp of lower canine tooth,http://purl.obolibrary.org/obo/FMA_55853,Dental pulp of lower canine tooth
http://purl.obolibrary.org/obo/FMA_56029,Dentine of right upper third secondary molar tooth,http://purl.obolibrary.org/obo/FMA_56014,Dentine of upper third secondary molar tooth
http://purl.obolibrary.org/obo/FMA_56384,Lingual surface of right upper third molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_232640,Right lingual lymph node,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56872,Distobuccal cusp of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56825,Cusp of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_297498,Muscle body,http://purl.obolibrary.org/obo/FMA_14065,Organ component
http://purl.obolibrary.org/obo/OGMS_0000103,prophylaxis,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/FMA_281469,Lateral part of oral part of tongue,http://purl.obolibrary.org/obo/FMA_281465,Zone of oral part of tongue
http://purl.obolibrary.org/obo/FMA_55907,Dentine of left upper second secondary premolar tooth,http://purl.obolibrary.org/obo/FMA_55890,Dentine of upper second secondary premolar tooth
http://purl.obolibrary.org/obo/FMA_318500,Skeletal muscle tissue of right superior longitudinal muscle of tongue,http://purl.obolibrary.org/obo/FMA_318498,Skeletal muscle tissue of superior longitudinal muscle of tongue
http://purl.obolibrary.org/obo/FMA_320780,Head of left hyoglossus,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56564,Crown of lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_85299,Crown of premolar tooth
http://purl.obolibrary.org/obo/FMA_232699,Right jugulodigastric lymph node,http://purl.obolibrary.org/obo/FMA_61240,Jugulodigastric lymph node
http://purl.obolibrary.org/obo/FMA_59786,Right buccal mucosa,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_84222,Right upper lateral primary incisor tooth,http://purl.obolibrary.org/obo/FMA_84217,Upper lateral primary incisor tooth
http://purl.obolibrary.org/obo/FMA_60017,Palatine part of right palatoglossus,http://purl.obolibrary.org/obo/FMA_60016,Palatine part of palatoglossus
http://purl.obolibrary.org/obo/FMA_56795,Buccal cusp of right upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56791,Buccal cusp of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_56067,Dentine of lower third secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55628,Dentine
http://purl.obolibrary.org/obo/FMA_56017,Dental pulp of right upper third molar tooth,http://purl.obolibrary.org/obo/FMA_56016,Dental pulp of upper third molar tooth
http://purl.obolibrary.org/obo/FMA_57670,Distal surface of left upper canine tooth,http://purl.obolibrary.org/obo/FMA_56244,Distal surface of upper canine tooth
http://purl.obolibrary.org/obo/FMA_55918,Root pulp of right lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_55917,Root pulp of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_55817,Lower third secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55721,Lower secondary molar tooth
http://purl.obolibrary.org/obo/FMA_56402,Buccal surface of left upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56388,Buccal surface of upper second molar tooth
http://purl.obolibrary.org/obo/FMA_61775,Physical anatomical entity,http://purl.obolibrary.org/obo/FMA_62955,Anatomical entity
http://purl.obolibrary.org/obo/FMA_82518,Crest of maxilla,http://purl.obolibrary.org/obo/FMA_82512,Bone crest
http://purl.obolibrary.org/obo/FMA_56481,Cusp of tooth,http://purl.obolibrary.org/obo/FMA_57492,Region of crown of tooth
http://purl.obolibrary.org/obo/FMA_320742,Proximal tendon of left vertical muscle of tongue,http://purl.obolibrary.org/obo/FMA_320738,Proximal tendon of vertical muscle of tongue
http://purl.obolibrary.org/obo/FMA_56614,Lingual root of right upper first molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56946,Mesial contact surface of lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56945,Contact surface of lower lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_55927,Dentine of left lower first secondary premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56869,Mesiobuccal cusp of left upper third molar tooth,http://purl.obolibrary.org/obo/FMA_56861,Mesiobuccal cusp of upper third molar tooth
http://purl.obolibrary.org/obo/FMA_57076,Medial ligament of left temporomandibular joint,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_232413,Set of right deep lateral cervical lymph nodes,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56649,Crown of left lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56646,Crown of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_232554,Left occipital lymph node,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_59131,Right posterior incisive foramina,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56299,Occlusal surface of lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_56293,Surface of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_55781,Root pulp of left lower lateral incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_259775,Bone tissue of left maxilla,http://purl.obolibrary.org/obo/FMA_259771,Bone tissue of maxilla
http://purl.obolibrary.org/obo/FMA_56599,Mesial root of lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56598,Root of lower second molar tooth
http://purl.obolibrary.org/obo/FMA_55771,Enamel of left lower central secondary incisor tooth,http://purl.obolibrary.org/obo/FMA_55759,Enamel of lower central secondary incisor tooth
http://purl.obolibrary.org/obo/FMA_320780,Head of left hyoglossus,http://purl.obolibrary.org/obo/FMA_320775,Head of hyoglossus
http://purl.obolibrary.org/obo/FMA_55976,Cement of left upper first secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55962,Cement of upper first secondary molar tooth
http://purl.obolibrary.org/obo/FMA_57671,Incisal surface of right upper canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/CDT_1000031,"billing code for extractions (includes local anesthesia, suturing, if needed, and routine postoperative care)",http://purl.obolibrary.org/obo/CDT_1000017,billing code for oral and maxillofacial surgery
http://purl.obolibrary.org/obo/FMA_56635,Distobuccal root of left upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56622,Distobuccal root of upper second molar tooth
http://purl.obolibrary.org/obo/FMA_82484,Septum of organ,http://purl.obolibrary.org/obo/FMA_86103,Region of organ component
http://purl.obolibrary.org/obo/CDT_0002652,billing code D2652: inlay - resin-based composite - three or more surfaces,http://purl.obolibrary.org/obo/CDT_1000010,billing code for inlay/onlay restorations - resin-based composite
http://purl.obolibrary.org/obo/FMA_55750,Dentine of upper central secondary incisor tooth,http://purl.obolibrary.org/obo/FMA_55628,Dentine
http://purl.obolibrary.org/obo/FMA_320704,Proximal tendon of right superior longitudinal muscle of tongue,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55920,Crown pulp of right lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_55916,Crown pulp of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_46718,Left vertical muscle of tongue,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56395,Distal surface of right upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56391,Distal surface of upper second molar tooth
http://purl.obolibrary.org/obo/FMA_56601,Crown of right lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56597,Crown of lower second molar tooth
http://purl.obolibrary.org/obo/FMA_54663,Zone of body of tongue,http://purl.obolibrary.org/obo/FMA_54643,Zone of tongue
http://purl.obolibrary.org/obo/FMA_55978,Enamel of right upper first secondary molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_46715,Right transverse muscle of tongue,http://purl.obolibrary.org/obo/FMA_46695,Transverse muscle of tongue
http://purl.obolibrary.org/obo/FMA_56271,Distal surface of upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56262,Surface of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_232705,Left lateral superior deep cervical lymph node,http://purl.obolibrary.org/obo/FMA_232351,Lateral superior deep cervical lymph node
http://purl.obolibrary.org/obo/FMA_57023,Distal contact surface of right lower first molar tooth,http://purl.obolibrary.org/obo/FMA_57021,Distal contact surface of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_56295,Buccal surface of lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Buccal_surface_enamel_of_tooth,Buccal surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_55856,Crown pulp of lower canine tooth,http://purl.obolibrary.org/obo/FMA_55853,Dental pulp of lower canine tooth
http://purl.obolibrary.org/obo/FMA_57995,Left upper central incisor socket,http://purl.obolibrary.org/obo/FMA_57992,Upper central incisor socket
http://purl.obolibrary.org/obo/OHD_0000155,ceramic crown restoration procedure,http://purl.obolibrary.org/obo/OHD_0000304,indirect restoration procedure
http://purl.obolibrary.org/obo/FMA_56985,Distal contact surface of right lower first premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_289400,Buccal part of mandibular gingiva,http://purl.obolibrary.org/obo/FMA_289383,Region of mandibular gingiva
http://purl.obolibrary.org/obo/FMA_55907,Dentine of left upper second secondary premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56812,Lingual cusp of left lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_56803,Lingual cusp of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_12237,Organ cavity,http://purl.obolibrary.org/obo/FMA_67552,Anatomical cavity
http://purl.obolibrary.org/obo/FMA_57521,Crown proper of upper first molar tooth,http://purl.obolibrary.org/obo/FMA_57510,Crown proper of upper molar tooth
http://purl.obolibrary.org/obo/FMA_5955,Left paratracheal lymph node,http://purl.obolibrary.org/obo/FMA_5953,Paratracheal lymph node
http://purl.obolibrary.org/obo/FMA_56638,Distal root of right lower third molar tooth,http://purl.obolibrary.org/obo/FMA_56594,Distal root of lower third molar tooth
http://purl.obolibrary.org/obo/CDT_0002330,"billing code D2330: resin-based composite - one surface, anterior",http://purl.obolibrary.org/obo/CDT_1000013,billing code for resin-based composite restorations - direct
http://purl.obolibrary.org/obo/FMA_56868,Mesiobuccal cusp of right upper third molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57021,Distal contact surface of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56998,Contact surface of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_56255,Mesial surface of right lower canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_313949,Mucosa of internal part of mouth,http://purl.obolibrary.org/obo/FMA_85381,Mucosa of region of mouth
http://purl.obolibrary.org/obo/FMA_320547,Distal zone of right palatoglossus,http://purl.obolibrary.org/obo/FMA_320545,Distal zone of palatoglossus
http://purl.obolibrary.org/obo/FMA_56138,Cavity of left upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56127,Cavity of upper first premolar tooth
