Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHD11PCM,OHXPRU_C,LOA: mid-facial #11 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4326271066235677,SNOMED
OHD11PCS,OHXPRU_C,LOA: mesial #11 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6370412730481091,NCIT
OHD12CJD,OHXPRU_C,LOA: distal #12 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5833661868078727,NCIT
OHD12CJD,OHXPRU_C,LOA: distal #12 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5699312546215746,EFO
OHD12CJM,OHXPRU_C,LOA: mid-facial #12 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5558539434010206,NCIT
OHD12CJM,OHXPRU_C,LOA: mid-facial #12 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4189622341361592,EFO
OHD12CJM,OHXPRU_C,LOA: mid-facial #12 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.414920652641036,SNOMED
OHD12CJS,OHXPRU_C,LOA: mesial #12 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6061670673406822,NCIT
OHD12LAD,OHXPRU_C,LOA: distal #12 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.6078624150665695,NCIT
OHD12LAD,OHXPRU_C,LOA: distal #12 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5020742722003809,EFO
OHD12LAD,OHXPRU_C,LOA: distal #12 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.411631840800487,SNOMED
OHD12LAM,OHXPRU_C,LOA: mid-facial #12 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5608845789050847,NCIT
OHD12LAS,OHXPRU_C,LOA: mesial #12 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5990042112846086,NCIT
OHD12LAS,OHXPRU_C,LOA: mesial #12 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4056332486214409,SNOMED
OHD12PCD,OHXPRU_C,LOA: distal #12 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6362566892768531,NCIT
OHD12PCD,OHXPRU_C,LOA: distal #12 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6216036880114092,EFO
OHD12PCM,OHXPRU_C,LOA: mid-facial #12 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5959684520527058,NCIT
OHD12PCM,OHXPRU_C,LOA: mid-facial #12 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4491976302604596,EFO
OHD12PCM,OHXPRU_C,LOA: mid-facial #12 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4448643785203425,SNOMED
OHD12PCS,OHXPRU_C,LOA: mesial #12 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6588202198217685,NCIT
OHD13CJD,OHXPRU_C,LOA: distal #13 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5647699994236214,NCIT
OHD13CJD,OHXPRU_C,LOA: distal #13 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5517633377166224,EFO
OHD13CJM,OHXPRU_C,LOA: mid-facial #13 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5412611793503124,NCIT
OHD13CJM,OHXPRU_C,LOA: mid-facial #13 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4079632710065666,EFO
OHD13CJM,OHXPRU_C,LOA: mid-facial #13 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4040277926449197,SNOMED
OHD13CJS,OHXPRU_C,LOA: mesial #13 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5875258778076724,NCIT
OHD13LAD,OHXPRU_C,LOA: distal #13 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5926635908782855,NCIT
OHD13LAD,OHXPRU_C,LOA: distal #13 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4895205455617657,EFO
OHD13LAD,OHXPRU_C,LOA: distal #13 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4013395117741214,SNOMED
OHD13LAM,OHXPRU_C,LOA: mid-facial #13 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5488778989289608,NCIT
OHD13LAS,OHXPRU_C,LOA: mesial #13 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5844445457448495,NCIT
OHD13PCD,OHXPRU_C,LOA: distal #13 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6123442474797749,NCIT
OHD13PCD,OHXPRU_C,LOA: distal #13 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5982419501139011,EFO
OHD13PCM,OHXPRU_C,LOA: mid-facial #13 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5780871504196562,NCIT
OHD13PCM,OHXPRU_C,LOA: mid-facial #13 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4357200069200415,EFO
OHD13PCM,OHXPRU_C,LOA: mid-facial #13 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.431516769077724,SNOMED
OHD13PCS,OHXPRU_C,LOA: mesial #13 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6350834789396724,NCIT
OHD14CJD,OHXPRU_C,LOA: distal #14 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5661242510418569,NCIT
OHD14CJD,OHXPRU_C,LOA: distal #14 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5530864008994198,EFO
OHD14CJM,OHXPRU_C,LOA: mid-facial #14 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5423324424298278,NCIT
OHD14CJM,OHXPRU_C,LOA: mid-facial #14 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4087707111236506,EFO
OHD14CJM,OHXPRU_C,LOA: mid-facial #14 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4048274436708404,SNOMED
OHD14CJS,OHXPRU_C,LOA: mesial #14 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5888855906760958,NCIT
OHD14LAD,OHXPRU_C,LOA: distal #14 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5937813275537241,NCIT
OHD14LAD,OHXPRU_C,LOA: distal #14 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4904437591277353,EFO
OHD14LAD,OHXPRU_C,LOA: distal #14 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4020964199063517,SNOMED
OHD14LAM,OHXPRU_C,LOA: mid-facial #14 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5497653963356381,NCIT
OHD14LAS,OHXPRU_C,LOA: mesial #14 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.585516338526295,NCIT
OHD14PCD,OHXPRU_C,LOA: distal #14 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6140714609296045,NCIT
OHD14PCD,OHXPRU_C,LOA: distal #14 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5999293858116185,EFO
OHD14PCM,OHXPRU_C,LOA: mid-facial #14 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5793928312478256,NCIT
OHD14PCM,OHXPRU_C,LOA: mid-facial #14 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4367041340695075,EFO
OHD14PCM,OHXPRU_C,LOA: mid-facial #14 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4324914026982938,SNOMED
OHD14PCS,OHXPRU_C,LOA: mesial #14 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6368018339386978,NCIT
OHD15CJD,OHXPRU_C,LOA: distal #15 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5611770537049704,NCIT
OHD15CJD,OHXPRU_C,LOA: distal #15 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5482531375927124,EFO
OHD15CJM,OHXPRU_C,LOA: mid-facial #15 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5384125223281103,NCIT
OHD15CJM,OHXPRU_C,LOA: mid-facial #15 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4058161607369027,EFO
OHD15CJM,OHXPRU_C,LOA: mid-facial #15 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4019013947937672,SNOMED
OHD15CJS,OHXPRU_C,LOA: mesial #15 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5839167981036874,NCIT
OHD15LAD,OHXPRU_C,LOA: distal #15 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5896898374528557,NCIT
OHD15LAD,OHXPRU_C,LOA: distal #15 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4870643234796477,EFO
OHD15LAM,OHXPRU_C,LOA: mid-facial #15 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5465132204217186,NCIT
OHD15LAS,OHXPRU_C,LOA: mesial #15 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5815922140141303,NCIT
OHD15PCD,OHXPRU_C,LOA: distal #15 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6077723404144724,NCIT
OHD15PCD,OHXPRU_C,LOA: distal #15 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5937753341380952,EFO
OHD15PCM,OHXPRU_C,LOA: mid-facial #15 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.574620434640503,NCIT
OHD15PCM,OHXPRU_C,LOA: mid-facial #15 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4331070489565479,EFO
OHD15PCM,OHXPRU_C,LOA: mid-facial #15 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4289290174017959,SNOMED
OHD15PCS,OHXPRU_C,LOA: mesial #15 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6305321746343973,NCIT
OHX02BPD,OHXPRU_C,BOP: distal #2,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6859849626937954,NCIT
OHX02BPD,OHXPRU_C,BOP: distal #2,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6701867185325401,EFO
OHX02BPD,OHXPRU_C,BOP: distal #2,Distal loop enema (procedure),http://snomed.info/id/241166001,0.4082670587213619,SNOMED
OHX02BPM,OHXPRU_C,BOP: midfacial #2,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6545885110619667,SNOMED
OHX02BPM,OHXPRU_C,BOP: midfacial #2,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5771377012729768,NCIT
OHX02BPM,OHXPRU_C,BOP: midfacial #2,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5733931727570772,EFO
OHX02BPS,OHXPRU_C,BOP: mesial #2,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.7078058541620701,NCIT
OHX03BPD,OHXPRU_C,BOP: distal #3,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6752914979740411,NCIT
OHX03BPD,OHXPRU_C,BOP: distal #3,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6597395244684996,EFO
OHX03BPD,OHXPRU_C,BOP: distal #3,Distal loop enema (procedure),http://snomed.info/id/241166001,0.4019027947416811,SNOMED
OHX03BPM,OHXPRU_C,BOP: midfacial #3,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.648308389397248,SNOMED
OHX03BPM,OHXPRU_C,BOP: midfacial #3,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5716006426169822,NCIT
OHX03BPM,OHXPRU_C,BOP: midfacial #3,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5678920391047444,EFO
OHX03BPS,OHXPRU_C,BOP: mesial #3,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6973161619996444,NCIT
OHX04BPD,OHXPRU_C,BOP: distal #4,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6753622274550678,NCIT
OHX04BPD,OHXPRU_C,BOP: distal #4,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6598086250484988,EFO
OHX04BPD,OHXPRU_C,BOP: distal #4,Distal loop enema (procedure),http://snomed.info/id/241166001,0.4019448897127869,SNOMED
OHX04BPM,OHXPRU_C,BOP: midfacial #4,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6483503044953519,SNOMED
OHX04BPM,OHXPRU_C,BOP: midfacial #4,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5716375983272635,NCIT
OHX04BPM,OHXPRU_C,BOP: midfacial #4,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5679287550425925,EFO
OHX04BPS,OHXPRU_C,BOP: mesial #4,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.697385624190862,NCIT
OHX05BPD,OHXPRU_C,BOP: distal #5,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6761805664137086,NCIT
OHX05BPD,OHXPRU_C,BOP: distal #5,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6606081176484315,EFO
OHX05BPD,OHXPRU_C,BOP: distal #5,Distal loop enema (procedure),http://snomed.info/id/241166001,0.4024319278518876,SNOMED
OHX05BPM,OHXPRU_C,BOP: midfacial #5,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6488348951369229,SNOMED
OHX05BPM,OHXPRU_C,BOP: midfacial #5,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5720648522802559,NCIT
OHX05BPM,OHXPRU_C,BOP: midfacial #5,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.568353236928179,EFO
OHX05BPS,OHXPRU_C,BOP: mesial #5,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6981892229408715,NCIT
OHX06BPD,OHXPRU_C,BOP: distal #6,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6671449734619351,NCIT
OHX06BPD,OHXPRU_C,BOP: distal #6,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6517806145402505,EFO
OHX06BPM,OHXPRU_C,BOP: midfacial #6,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6434468194648356,SNOMED
OHX06BPM,OHXPRU_C,BOP: midfacial #6,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5673142928751903,NCIT
OHX06BPM,OHXPRU_C,BOP: midfacial #6,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5636334996390823,EFO
OHX06BPS,OHXPRU_C,BOP: mesial #6,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6893084785062878,NCIT
OHX07BPD,OHXPRU_C,BOP: distal #7,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6588941928193316,NCIT
OHX07BPD,OHXPRU_C,BOP: distal #7,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6437198495017806,EFO
OHX07BPM,OHXPRU_C,BOP: midfacial #7,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6384541261525553,SNOMED
OHX07BPM,OHXPRU_C,BOP: midfacial #7,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5629123342512363,NCIT
OHX07BPM,OHXPRU_C,BOP: midfacial #7,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5592601013735262,EFO
OHX07BPS,OHXPRU_C,BOP: mesial #7,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6811840080440453,NCIT
OHX08BPD,OHXPRU_C,BOP: distal #8,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6558443862901996,NCIT
OHX08BPD,OHXPRU_C,BOP: distal #8,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6407402800635648,EFO
OHX08BPM,OHXPRU_C,BOP: midfacial #8,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6365909302034506,SNOMED
OHX08BPM,OHXPRU_C,BOP: midfacial #8,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5612695913541103,NCIT
OHX08BPM,OHXPRU_C,BOP: midfacial #8,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5576280167605651,EFO
OHX08BPS,OHXPRU_C,BOP: mesial #8,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6781772728630585,NCIT
OHX09BPD,OHXPRU_C,BOP: distal #9,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.657627153301353,NCIT
OHX09BPD,OHXPRU_C,BOP: distal #9,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6424819899232402,EFO
OHX09BPM,OHXPRU_C,BOP: midfacial #9,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6376812281226447,SNOMED
OHX09BPM,OHXPRU_C,BOP: midfacial #9,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5622308853947979,NCIT
OHX09BPM,OHXPRU_C,BOP: midfacial #9,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5585830738270617,EFO
OHX09BPS,OHXPRU_C,BOP: mesial #9,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6799350987194378,NCIT
OHX10BPD,OHXPRU_C,BOP: distal #10,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6319433844264299,NCIT
OHX10BPD,OHXPRU_C,BOP: distal #10,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6173897186375266,EFO
OHX10BPM,OHXPRU_C,BOP: midfacial #10,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6216533589424343,SNOMED
OHX10BPM,OHXPRU_C,BOP: midfacial #10,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5480994311779137,NCIT
OHX10BPM,OHXPRU_C,BOP: midfacial #10,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5445433059324702,EFO
OHX10BPS,OHXPRU_C,BOP: mesial #10,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6545471269991586,NCIT
OHX11BPD,OHXPRU_C,BOP: distal #11,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6251621932627897,NCIT
OHX11BPD,OHXPRU_C,BOP: distal #11,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6107646984098887,EFO
OHX11BPM,OHXPRU_C,BOP: midfacial #11,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6173052467475736,SNOMED
OHX11BPM,OHXPRU_C,BOP: midfacial #11,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5442657869348339,NCIT
OHX11BPM,OHXPRU_C,BOP: midfacial #11,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5407345347658786,EFO
OHX11BPS,OHXPRU_C,BOP: mesial #11,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6478215329898069,NCIT
OHX12BPD,OHXPRU_C,BOP: distal #12,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.648334898244179,NCIT
OHX12BPD,OHXPRU_C,BOP: distal #12,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6334037356418639,EFO
OHX12BPM,OHXPRU_C,BOP: midfacial #12,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6319621490263881,SNOMED
OHX12BPM,OHXPRU_C,BOP: midfacial #12,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5571884868387081,NCIT
OHX12BPM,OHXPRU_C,BOP: midfacial #12,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5535733908692427,EFO
OHX12BPS,OHXPRU_C,BOP: mesial #12,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6707655757616725,NCIT
OHX13BPD,OHXPRU_C,BOP: distal #13,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6230884881163075,NCIT
OHX13BPD,OHXPRU_C,BOP: distal #13,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6087387507245816,EFO
OHX13BPM,OHXPRU_C,BOP: midfacial #13,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.61596574421608,SNOMED
OHX13BPM,OHXPRU_C,BOP: midfacial #13,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5430847741324224,NCIT
OHX13BPM,OHXPRU_C,BOP: midfacial #13,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5395611844954877,EFO
OHX13BPS,OHXPRU_C,BOP: mesial #13,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.645762979349019,NCIT
OHX14BPD,OHXPRU_C,BOP: distal #14,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6249084964693946,NCIT
OHX14BPD,OHXPRU_C,BOP: distal #14,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6105168442575176,EFO
OHX14BPM,OHXPRU_C,BOP: midfacial #14,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6171416202877411,SNOMED
OHX14BPM,OHXPRU_C,BOP: midfacial #14,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5441215207320218,NCIT
OHX14BPM,OHXPRU_C,BOP: midfacial #14,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.5405912045769662,EFO
OHX14BPS,OHXPRU_C,BOP: mesial #14,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.647569736217269,NCIT
OHX15BPD,OHXPRU_C,BOP: distal #15,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6182735807074451,NCIT
OHX15BPD,OHXPRU_C,BOP: distal #15,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6040347307068369,EFO
OHX15BPM,OHXPRU_C,BOP: midfacial #15,Fracture of midfacial bones (disorder),http://snomed.info/id/263155005,0.6128377043559067,SNOMED
OHX15BPM,OHXPRU_C,BOP: midfacial #15,Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,http://purl.obolibrary.org/obo/NCIT_C8196,0.5403268434570705,NCIT
OHX15BPM,OHXPRU_C,BOP: midfacial #15,lethal midline granuloma,http://www.ebi.ac.uk/efo/EFO_1001013,0.536821147556823,EFO
OHX15BPS,OHXPRU_C,BOP: mesial #15,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6409799291146003,NCIT
